Timestamp,Device,Command
2025-12-23T17:20:35.127380+00:00,Hue9GF,ON
2025-12-23T17:21:32.128746+00:00,ESPZB3light,OFF
2025-12-23T17:21:56.122289+00:00,Hue9GF,OFF
2025-12-23T17:22:48.123935+00:00,HueWhite0475,OFF
2025-12-23T17:23:05.140556+00:00,ESPZB1light,ON
2025-12-23T17:23:51.128120+00:00,HueWhite1549,ON
2025-12-23T17:24:16.128615+00:00,HueWhite0475,ON
2025-12-23T17:25:31.125376+00:00,ESPZB3light,ON
2025-12-23T17:25:34.127911+00:00,ESPZB3light,OFF
2025-12-23T17:26:03.120312+00:00,HueWhite1549,OFF
2025-12-23T17:26:40.129042+00:00,Hue9GF,ON
2025-12-23T17:27:03.145833+00:00,ESPZB2light,ON
2025-12-23T17:27:54.128140+00:00,ESPZB1light,OFF
2025-12-23T17:28:10.129263+00:00,Hue9L7,ON
2025-12-23T17:28:45.127988+00:00,ESPZB3light,ON
2025-12-23T17:28:52.135697+00:00,Hue9GF,OFF
2025-12-23T17:29:25.128259+00:00,ESPZB1light,ON
2025-12-23T17:29:43.127503+00:00,ESPZB2light,OFF
2025-12-23T17:30:11.132796+00:00,ESPZB1light,OFF
2025-12-23T17:30:34.128737+00:00,HueWhite0475,OFF
2025-12-23T17:30:41.129338+00:00,ESPZB1light,ON
2025-12-23T17:32:08.129300+00:00,Hue9GF,ON
2025-12-23T17:32:53.137001+00:00,HueWhite0475,ON
2025-12-23T17:33:33.128441+00:00,HueWhite0475,OFF
2025-12-23T17:33:37.129204+00:00,HueWhite1549,ON
2025-12-23T17:33:48.129120+00:00,HueWhite1549,OFF
2025-12-23T17:34:21.142170+00:00,ESPZB3light,OFF
2025-12-23T17:35:20.128578+00:00,ESPZB1light,OFF
2025-12-23T17:37:11.122939+00:00,ESPZB3light,ON
2025-12-23T17:37:29.134786+00:00,Hue9L7,OFF
2025-12-23T17:37:46.128386+00:00,Hue9L7,ON
2025-12-23T17:38:00.129058+00:00,Hue9GF,OFF
2025-12-23T17:38:23.128850+00:00,HueWhite1549,ON
2025-12-23T17:39:14.136224+00:00,HueWhite0475,ON
2025-12-23T17:39:31.128582+00:00,Hue9L7,OFF
2025-12-23T17:40:10.128621+00:00,ESPZB2light,ON
2025-12-23T17:40:51.128465+00:00,ESPZB1light,ON
2025-12-23T17:42:45.128163+00:00,Hue9L7,ON
2025-12-23T17:42:47.129589+00:00,HueWhite1549,OFF
2025-12-23T17:43:07.129216+00:00,Hue9GF,ON
2025-12-23T17:44:52.137204+00:00,Hue9GF,OFF
2025-12-23T17:45:01.128433+00:00,Hue9L7,OFF
2025-12-23T17:45:31.129046+00:00,Hue9GF,ON
2025-12-23T17:45:47.126688+00:00,ESPZB3light,OFF
2025-12-23T17:46:52.127251+00:00,ESPZB2light,OFF
2025-12-23T17:46:53.128377+00:00,Hue9L7,ON
2025-12-23T17:47:13.128323+00:00,ESPZB3light,ON
2025-12-23T17:47:41.132856+00:00,Hue9GF,OFF
2025-12-23T17:47:54.128993+00:00,HueWhite0475,OFF
2025-12-23T17:48:36.128439+00:00,ESPZB1light,OFF
2025-12-23T17:49:26.120641+00:00,ESPZB1light,ON
2025-12-23T17:49:51.139219+00:00,Hue9L7,OFF
2025-12-23T17:51:48.127756+00:00,ESPZB3light,OFF
2025-12-23T17:52:05.127661+00:00,ESPZB2light,ON
2025-12-23T17:53:02.147296+00:00,ESPZB1light,OFF
2025-12-23T17:53:51.129253+00:00,HueWhite0475,ON
2025-12-23T17:54:17.128283+00:00,ESPZB1light,ON
2025-12-23T17:54:51.135672+00:00,ESPZB2light,OFF
2025-12-23T17:54:53.128020+00:00,ESPZB3light,ON
2025-12-23T17:55:12.127073+00:00,ESPZB3light,OFF
2025-12-23T17:55:45.126480+00:00,Hue9GF,ON
2025-12-23T17:56:32.142864+00:00,ESPZB3light,ON
2025-12-23T17:56:32.155225+00:00,Hue9L7,ON
2025-12-23T17:56:44.127360+00:00,ESPZB3light,OFF
2025-12-23T17:57:17.125757+00:00,HueWhite1549,ON
2025-12-23T17:58:35.138129+00:00,HueWhite1549,OFF
2025-12-23T17:58:39.129435+00:00,HueWhite0475,OFF
2025-12-23T17:58:48.126616+00:00,Hue9L7,OFF
2025-12-23T17:58:53.130571+00:00,Hue9L7,ON
2025-12-23T17:59:44.132169+00:00,Hue9GF,OFF
2025-12-23T18:00:00.130184+00:00,ESPZB3light,ON
2025-12-23T18:00:13.127165+00:00,ESPZB2light,ON
2025-12-23T18:00:17.120851+00:00,ESPZB2light,OFF
2025-12-23T18:00:59.127331+00:00,Hue9L7,OFF
2025-12-23T18:02:00.128225+00:00,ESPZB3light,OFF
2025-12-23T18:02:13.129044+00:00,HueWhite0475,ON
2025-12-23T18:02:17.128195+00:00,ESPZB2light,ON
2025-12-23T18:02:53.122076+00:00,HueWhite1549,ON
2025-12-23T18:03:30.125411+00:00,Hue9L7,ON
2025-12-23T18:03:42.129673+00:00,HueWhite1549,OFF
2025-12-23T18:04:16.141854+00:00,HueWhite1549,ON
2025-12-23T18:04:40.126729+00:00,ESPZB2light,OFF
2025-12-23T18:05:07.124241+00:00,ESPZB2light,ON
2025-12-23T18:05:09.136409+00:00,ESPZB2light,OFF
2025-12-23T18:05:13.128057+00:00,HueWhite1549,OFF
2025-12-23T18:05:29.121343+00:00,ESPZB1light,OFF
2025-12-23T18:05:41.121539+00:00,HueWhite1549,ON
2025-12-23T18:06:21.134218+00:00,HueWhite1549,OFF
2025-12-23T18:07:12.128389+00:00,Hue9GF,ON
2025-12-23T18:07:25.121809+00:00,ESPZB1light,ON
2025-12-23T18:07:32.128082+00:00,Hue9L7,OFF
2025-12-23T18:07:34.134435+00:00,ESPZB3light,ON
2025-12-23T18:08:30.128009+00:00,Hue9GF,OFF
2025-12-23T18:08:57.128339+00:00,ESPZB2light,ON
2025-12-23T18:09:10.134471+00:00,ESPZB1light,OFF
2025-12-23T18:09:19.130007+00:00,Hue9GF,ON
2025-12-23T18:10:35.127766+00:00,ESPZB3light,OFF
2025-12-23T18:11:40.129115+00:00,HueWhite0475,OFF
2025-12-23T18:12:11.135784+00:00,Hue9GF,OFF
2025-12-23T18:12:24.126259+00:00,ESPZB2light,OFF
2025-12-23T18:13:01.123823+00:00,ESPZB3light,ON
2025-12-23T18:13:07.122919+00:00,Hue9GF,ON
2025-12-23T18:13:55.132500+00:00,ESPZB2light,ON
2025-12-23T18:14:26.121225+00:00,HueWhite1549,ON
2025-12-23T18:15:49.129928+00:00,ESPZB3light,OFF
2025-12-23T18:16:15.134214+00:00,ESPZB3light,ON
2025-12-23T18:16:34.128820+00:00,HueWhite0475,ON
2025-12-23T18:16:36.133576+00:00,ESPZB2light,OFF
2025-12-23T18:17:37.133953+00:00,ESPZB3light,OFF
2025-12-23T18:17:51.138987+00:00,Hue9L7,ON
2025-12-23T18:18:01.129032+00:00,ESPZB2light,ON
2025-12-23T18:18:04.128824+00:00,ESPZB1light,ON
2025-12-23T18:18:35.135860+00:00,Hue9L7,OFF
2025-12-23T18:21:21.128416+00:00,ESPZB1light,OFF
2025-12-23T18:21:24.122471+00:00,HueWhite1549,OFF
2025-12-23T18:21:41.137062+00:00,ESPZB1light,ON
2025-12-23T18:23:05.130065+00:00,ESPZB2light,OFF
2025-12-23T18:23:20.128597+00:00,Hue9GF,OFF
2025-12-23T18:24:25.136242+00:00,Hue9L7,ON
2025-12-23T18:24:34.129277+00:00,Hue9GF,ON
2025-12-23T18:24:57.128614+00:00,Hue9L7,OFF
2025-12-23T18:25:00.119031+00:00,ESPZB1light,OFF
2025-12-23T18:26:11.145869+00:00,ESPZB3light,ON
2025-12-23T18:26:40.129685+00:00,ESPZB1light,ON
2025-12-23T18:27:07.120668+00:00,Hue9GF,OFF
2025-12-23T18:27:39.128118+00:00,ESPZB3light,OFF
2025-12-23T18:28:06.136773+00:00,ESPZB3light,ON
2025-12-23T18:29:08.123234+00:00,ESPZB1light,OFF
2025-12-23T18:29:09.130227+00:00,ESPZB3light,OFF
2025-12-23T18:29:39.130244+00:00,Hue9L7,ON
2025-12-23T18:30:01.126742+00:00,ESPZB2light,ON
2025-12-23T18:30:28.129800+00:00,ESPZB3light,ON
2025-12-23T18:30:51.128309+00:00,ESPZB1light,ON
2025-12-23T18:31:00.131855+00:00,HueWhite0475,OFF
2025-12-23T18:31:34.137108+00:00,HueWhite0475,ON
2025-12-23T18:31:57.128948+00:00,Hue9GF,ON
2025-12-23T18:33:05.128194+00:00,HueWhite0475,OFF
2025-12-23T18:33:24.128786+00:00,ESPZB3light,OFF
2025-12-23T18:34:33.137543+00:00,Hue9GF,OFF
2025-12-23T18:35:30.128031+00:00,ESPZB1light,OFF
2025-12-23T18:36:12.127017+00:00,ESPZB2light,OFF
2025-12-23T18:36:15.135251+00:00,HueWhite0475,ON
2025-12-23T18:36:17.128612+00:00,ESPZB2light,ON
2025-12-23T18:36:42.127333+00:00,ESPZB3light,ON
2025-12-23T18:37:17.123012+00:00,HueWhite1549,ON
2025-12-23T18:37:22.129906+00:00,ESPZB1light,ON
2025-12-23T18:37:24.135446+00:00,ESPZB3light,OFF
2025-12-23T18:38:35.130962+00:00,ESPZB3light,ON
2025-12-23T18:38:49.123140+00:00,Hue9L7,OFF
2025-12-23T18:39:22.135369+00:00,HueWhite0475,OFF
2025-12-23T18:40:01.129559+00:00,ESPZB2light,OFF
2025-12-23T18:40:10.124444+00:00,ESPZB2light,ON
2025-12-23T18:41:59.135536+00:00,Hue9L7,ON
2025-12-23T18:42:11.128241+00:00,Hue9L7,OFF
2025-12-23T18:42:23.122083+00:00,HueWhite1549,OFF
2025-12-23T18:42:45.126395+00:00,HueWhite0475,ON
2025-12-23T18:43:32.121978+00:00,Hue9GF,ON
2025-12-23T18:44:33.129364+00:00,ESPZB2light,OFF
2025-12-23T18:44:49.126581+00:00,Hue9L7,ON
2025-12-23T18:45:17.129029+00:00,HueWhite1549,ON
2025-12-23T18:45:22.128709+00:00,ESPZB1light,OFF
2025-12-23T18:45:50.128712+00:00,Hue9GF,OFF
2025-12-23T18:45:54.127485+00:00,ESPZB3light,OFF
2025-12-23T18:46:33.133086+00:00,HueWhite1549,OFF
2025-12-23T18:46:42.121549+00:00,HueWhite1549,ON
2025-12-23T18:47:25.127743+00:00,HueWhite1549,OFF
2025-12-23T18:47:37.128509+00:00,ESPZB2light,ON
2025-12-23T18:47:41.150224+00:00,Hue9L7,OFF
2025-12-23T18:48:31.129298+00:00,ESPZB1light,ON
2025-12-23T18:48:51.128843+00:00,Hue9GF,ON
2025-12-23T18:48:59.128001+00:00,ESPZB1light,OFF
2025-12-23T18:49:16.136694+00:00,Hue9GF,OFF
2025-12-23T18:49:23.128586+00:00,ESPZB3light,ON
2025-12-23T18:50:43.127414+00:00,Hue9L7,ON
2025-12-23T18:51:12.128177+00:00,ESPZB1light,ON
2025-12-23T18:51:42.129751+00:00,ESPZB1light,OFF
2025-12-23T18:52:19.120837+00:00,Hue9GF,ON
2025-12-23T18:52:49.122326+00:00,HueWhite0475,OFF
2025-12-23T18:52:49.147696+00:00,Hue9GF,OFF
2025-12-23T18:53:29.128389+00:00,Hue9L7,OFF
2025-12-23T18:53:33.129088+00:00,ESPZB1light,ON
2025-12-23T18:54:29.127875+00:00,Hue9L7,ON
2025-12-23T18:54:36.127898+00:00,HueWhite1549,ON
2025-12-23T18:55:20.128984+00:00,Hue9GF,ON
2025-12-23T18:55:31.128175+00:00,ESPZB3light,OFF
2025-12-23T18:55:59.129190+00:00,Hue9GF,OFF
2025-12-23T18:56:43.134064+00:00,ESPZB1light,OFF
2025-12-23T18:57:13.130281+00:00,ESPZB1light,ON
2025-12-23T18:57:28.128465+00:00,ESPZB1light,OFF
2025-12-23T18:58:06.126249+00:00,Hue9GF,ON
2025-12-23T18:58:09.135686+00:00,ESPZB3light,ON
2025-12-23T18:58:52.126538+00:00,ESPZB2light,OFF
2025-12-23T18:59:05.128384+00:00,HueWhite1549,OFF
2025-12-23T19:00:26.136118+00:00,ESPZB3light,OFF
2025-12-23T19:00:27.129121+00:00,ESPZB1light,ON
2025-12-23T19:00:49.127788+00:00,Hue9L7,OFF
2025-12-23T19:01:22.128763+00:00,Hue9GF,OFF
2025-12-23T19:02:22.126509+00:00,Hue9GF,ON
2025-12-23T19:02:33.126448+00:00,HueWhite0475,ON
2025-12-23T19:03:11.151971+00:00,ESPZB3light,ON
2025-12-23T19:03:11.152295+00:00,HueWhite1549,ON
2025-12-23T19:03:17.130336+00:00,ESPZB1light,OFF
2025-12-23T19:03:36.126710+00:00,HueWhite0475,OFF
2025-12-23T19:04:24.121503+00:00,Hue9GF,OFF
2025-12-23T19:04:26.128977+00:00,Hue9GF,ON
2025-12-23T19:04:32.128778+00:00,Hue9GF,OFF
2025-12-23T19:05:14.136590+00:00,Hue9L7,ON
2025-12-23T19:05:22.127357+00:00,ESPZB2light,ON
2025-12-23T19:05:43.125812+00:00,Hue9L7,OFF
2025-12-23T19:06:41.136836+00:00,ESPZB2light,OFF
2025-12-23T19:06:47.129441+00:00,ESPZB3light,OFF
2025-12-23T19:07:00.128758+00:00,HueWhite1549,OFF
2025-12-23T19:07:23.129266+00:00,Hue9L7,ON
2025-12-23T19:08:00.128076+00:00,ESPZB3light,ON
2025-12-23T19:09:38.138607+00:00,ESPZB1light,ON
2025-12-23T19:09:47.129047+00:00,Hue9GF,ON
2025-12-23T19:10:23.129233+00:00,HueWhite0475,ON
2025-12-23T19:10:38.130064+00:00,ESPZB2light,ON
2025-12-23T19:11:03.123512+00:00,Hue9GF,OFF
2025-12-23T19:11:27.128650+00:00,Hue9GF,ON
2025-12-23T19:11:42.129057+00:00,ESPZB2light,OFF
2025-12-23T19:12:26.128890+00:00,ESPZB3light,OFF
2025-12-23T19:12:38.135916+00:00,ESPZB3light,ON
2025-12-23T19:13:28.123204+00:00,HueWhite0475,OFF
2025-12-23T19:14:47.130543+00:00,ESPZB3light,OFF
2025-12-23T19:15:21.137040+00:00,Hue9L7,OFF
2025-12-23T19:15:53.129101+00:00,Hue9GF,OFF
2025-12-23T19:15:56.128886+00:00,Hue9L7,ON
2025-12-23T19:16:23.128270+00:00,ESPZB2light,ON
2025-12-23T19:16:27.129514+00:00,HueWhite0475,ON
2025-12-23T19:17:21.128059+00:00,ESPZB1light,OFF
2025-12-23T19:17:50.128733+00:00,HueWhite0475,OFF
2025-12-23T19:17:59.122716+00:00,HueWhite1549,ON
2025-12-23T19:18:06.128778+00:00,HueWhite1549,OFF
2025-12-23T19:18:26.128209+00:00,ESPZB2light,OFF
2025-12-23T19:19:08.129336+00:00,Hue9GF,ON
2025-12-23T19:19:10.125699+00:00,Hue9L7,OFF
2025-12-23T19:19:15.129003+00:00,ESPZB1light,ON
2025-12-23T19:20:15.167002+00:00,HueWhite0475,ON
2025-12-23T19:20:17.121512+00:00,Hue9L7,ON
2025-12-23T19:22:07.121714+00:00,HueWhite0475,OFF
2025-12-23T19:22:15.127915+00:00,ESPZB2light,ON
2025-12-23T19:22:35.144243+00:00,ESPZB3light,ON
2025-12-23T19:22:47.128095+00:00,Hue9GF,OFF
2025-12-23T19:23:39.129886+00:00,Hue9L7,OFF
2025-12-23T19:24:38.129800+00:00,HueWhite0475,ON
2025-12-23T19:25:06.138211+00:00,ESPZB3light,OFF
2025-12-23T19:25:23.128590+00:00,HueWhite1549,ON
2025-12-23T19:25:44.124748+00:00,HueWhite0475,OFF
2025-12-23T19:26:39.129586+00:00,ESPZB1light,OFF
2025-12-23T19:27:17.136530+00:00,Hue9L7,ON
2025-12-23T19:27:35.128764+00:00,HueWhite1549,OFF
2025-12-23T19:27:38.128619+00:00,ESPZB2light,OFF
2025-12-23T19:28:17.119492+00:00,ESPZB2light,ON
2025-12-23T19:29:16.125464+00:00,HueWhite0475,ON
2025-12-23T19:29:33.128913+00:00,HueWhite1549,ON
2025-12-23T19:30:09.128699+00:00,ESPZB1light,ON
2025-12-23T19:30:43.126072+00:00,ESPZB2light,OFF
2025-12-23T19:31:27.121178+00:00,HueWhite0475,OFF
2025-12-23T19:31:32.130621+00:00,HueWhite1549,OFF
2025-12-23T19:31:45.128557+00:00,Hue9GF,ON
2025-12-23T19:32:08.123482+00:00,Hue9GF,OFF
2025-12-23T19:32:14.130329+00:00,ESPZB2light,ON
2025-12-23T19:33:13.140470+00:00,HueWhite0475,ON
2025-12-23T19:33:18.124326+00:00,HueWhite0475,OFF
2025-12-23T19:34:04.147624+00:00,ESPZB1light,OFF
2025-12-23T19:34:04.153984+00:00,ESPZB3light,ON
2025-12-23T19:34:26.128833+00:00,Hue9L7,OFF
2025-12-23T19:37:13.129747+00:00,HueWhite1549,ON
2025-12-23T19:37:25.134680+00:00,ESPZB1light,ON
2025-12-23T19:38:09.128401+00:00,Hue9GF,ON
2025-12-23T19:38:42.125670+00:00,ESPZB2light,OFF
2025-12-23T19:38:55.128964+00:00,ESPZB3light,OFF
2025-12-23T19:39:02.127951+00:00,ESPZB2light,ON
2025-12-23T19:39:49.136669+00:00,ESPZB1light,OFF
2025-12-23T19:40:00.128244+00:00,ESPZB2light,OFF
2025-12-23T19:40:01.128963+00:00,Hue9GF,OFF
2025-12-23T19:40:36.129544+00:00,HueWhite0475,ON
2025-12-23T19:40:44.126319+00:00,ESPZB1light,ON
2025-12-23T19:41:49.128229+00:00,ESPZB1light,OFF
2025-12-23T19:41:57.129800+00:00,Hue9L7,ON
2025-12-23T19:42:11.133595+00:00,HueWhite1549,OFF
2025-12-23T19:42:19.128155+00:00,ESPZB1light,ON
2025-12-23T19:43:03.129084+00:00,ESPZB3light,ON
2025-12-23T19:43:06.121290+00:00,HueWhite1549,ON
2025-12-23T19:43:30.146864+00:00,Hue9L7,OFF
2025-12-23T19:44:11.128329+00:00,ESPZB2light,ON
2025-12-23T19:44:26.128225+00:00,HueWhite0475,OFF
2025-12-23T19:45:22.134713+00:00,ESPZB1light,OFF
2025-12-23T19:45:23.128628+00:00,ESPZB1light,ON
2025-12-23T19:46:05.129374+00:00,Hue9GF,ON
2025-12-23T19:46:06.128341+00:00,Hue9L7,ON
2025-12-23T19:46:29.135358+00:00,Hue9L7,OFF
2025-12-23T19:46:52.127579+00:00,Hue9GF,OFF
2025-12-23T19:47:44.128090+00:00,HueWhite0475,ON
2025-12-23T19:48:16.121132+00:00,HueWhite1549,OFF
2025-12-23T19:48:59.138185+00:00,HueWhite0475,OFF
2025-12-23T19:49:05.129025+00:00,HueWhite0475,ON
2025-12-23T19:49:18.128571+00:00,Hue9GF,ON
2025-12-23T19:50:17.128292+00:00,ESPZB1light,OFF
2025-12-23T19:50:30.151843+00:00,HueWhite1549,ON
2025-12-23T19:50:30.154604+00:00,Hue9GF,OFF
2025-12-23T19:50:59.128869+00:00,ESPZB1light,ON
2025-12-23T19:51:14.127442+00:00,ESPZB3light,OFF
2025-12-23T19:52:22.129895+00:00,Hue9GF,ON
2025-12-23T19:52:56.135380+00:00,HueWhite0475,OFF
2025-12-23T19:54:08.128215+00:00,Hue9L7,ON
2025-12-23T19:54:19.129603+00:00,ESPZB3light,ON
2025-12-23T19:54:28.136309+00:00,ESPZB2light,OFF
2025-12-23T19:54:59.128527+00:00,ESPZB2light,ON
2025-12-23T19:55:13.128994+00:00,HueWhite1549,OFF
2025-12-23T19:55:45.130434+00:00,ESPZB1light,OFF
2025-12-23T19:56:18.136226+00:00,ESPZB3light,OFF
2025-12-23T19:56:21.128393+00:00,ESPZB3light,ON
2025-12-23T19:57:05.119447+00:00,HueWhite0475,ON
2025-12-23T19:57:43.122372+00:00,HueWhite1549,ON
2025-12-23T19:58:02.135937+00:00,HueWhite0475,OFF
2025-12-23T19:58:57.130391+00:00,HueWhite1549,OFF
2025-12-23T19:59:14.121273+00:00,HueWhite1549,ON
2025-12-23T19:59:15.128179+00:00,ESPZB3light,OFF
2025-12-23T19:59:52.136303+00:00,ESPZB1light,ON
2025-12-23T20:00:01.127981+00:00,Hue9L7,OFF
2025-12-23T20:00:18.126209+00:00,Hue9GF,OFF
2025-12-23T20:01:01.129661+00:00,HueWhite1549,OFF
2025-12-23T20:01:12.135163+00:00,Hue9L7,ON
2025-12-23T20:01:50.128650+00:00,Hue9L7,OFF
2025-12-23T20:02:33.128671+00:00,Hue9GF,ON
2025-12-23T20:02:55.134353+00:00,ESPZB2light,OFF
2025-12-23T20:02:57.128728+00:00,ESPZB2light,ON
2025-12-23T20:03:25.128183+00:00,HueWhite1549,ON
2025-12-23T20:03:49.128325+00:00,ESPZB3light,ON
2025-12-23T20:04:05.130529+00:00,ESPZB1light,OFF
2025-12-23T20:04:58.127861+00:00,Hue9GF,OFF
2025-12-23T20:05:07.134701+00:00,ESPZB2light,OFF
2025-12-23T20:06:02.126233+00:00,Hue9GF,ON
2025-12-23T20:06:17.122661+00:00,ESPZB1light,ON
2025-12-23T20:07:29.134768+00:00,HueWhite0475,ON
2025-12-23T20:07:44.129382+00:00,ESPZB3light,OFF
2025-12-23T20:08:02.129809+00:00,ESPZB2light,ON
2025-12-23T20:08:22.128456+00:00,ESPZB2light,OFF
2025-12-23T20:08:43.136171+00:00,ESPZB3light,ON
2025-12-23T20:09:13.129966+00:00,ESPZB2light,ON
2025-12-23T20:09:53.128495+00:00,ESPZB2light,OFF
2025-12-23T20:10:38.121815+00:00,Hue9L7,ON
2025-12-23T20:10:50.128677+00:00,Hue9GF,OFF
2025-12-23T20:11:06.134098+00:00,Hue9L7,OFF
2025-12-23T20:11:16.126489+00:00,ESPZB1light,OFF
2025-12-23T20:12:54.151749+00:00,Hue9GF,ON
2025-12-23T20:12:54.152187+00:00,HueWhite0475,OFF
2025-12-23T20:13:25.129073+00:00,ESPZB1light,ON
2025-12-23T20:13:58.129720+00:00,ESPZB1light,OFF
2025-12-23T20:14:29.136625+00:00,HueWhite0475,ON
2025-12-23T20:14:58.128288+00:00,HueWhite0475,OFF
2025-12-23T20:15:34.129783+00:00,Hue9L7,ON
2025-12-23T20:15:55.128046+00:00,ESPZB1light,ON
2025-12-23T20:16:39.176005+00:00,ESPZB2light,ON
2025-12-23T20:17:36.130275+00:00,HueWhite0475,ON
2025-12-23T20:17:49.126737+00:00,ESPZB1light,OFF
2025-12-23T20:18:56.128368+00:00,ESPZB2light,OFF
2025-12-23T20:19:00.137218+00:00,Hue9GF,OFF
2025-12-23T20:19:51.127342+00:00,Hue9GF,ON
2025-12-23T20:21:04.129886+00:00,HueWhite0475,OFF
2025-12-23T20:21:05.128223+00:00,Hue9L7,OFF
2025-12-23T20:22:05.121968+00:00,HueWhite0475,ON
2025-12-23T20:22:41.127892+00:00,HueWhite0475,OFF
2025-12-23T20:22:53.127660+00:00,Hue9GF,OFF
2025-12-23T20:23:20.131494+00:00,ESPZB2light,ON
2025-12-23T20:23:35.128360+00:00,HueWhite1549,OFF
2025-12-23T20:25:23.122547+00:00,ESPZB1light,ON
2025-12-23T20:25:52.120924+00:00,Hue9L7,ON
2025-12-23T20:26:00.128128+00:00,ESPZB2light,OFF
2025-12-23T20:27:10.128141+00:00,Hue9L7,OFF
2025-12-23T20:27:16.127952+00:00,ESPZB1light,OFF
2025-12-23T20:27:36.136030+00:00,HueWhite1549,ON
2025-12-23T20:28:10.128488+00:00,HueWhite0475,ON
2025-12-23T20:28:36.127998+00:00,ESPZB3light,OFF
2025-12-23T20:28:37.128177+00:00,Hue9L7,ON
2025-12-23T20:29:21.126412+00:00,ESPZB2light,ON
2025-12-23T20:29:38.129309+00:00,Hue9GF,ON
2025-12-23T20:29:59.126145+00:00,ESPZB1light,ON
2025-12-23T20:30:13.125425+00:00,Hue9GF,OFF
2025-12-23T20:30:45.137481+00:00,HueWhite1549,OFF
2025-12-23T20:31:28.127058+00:00,Hue9GF,ON
2025-12-23T20:32:11.125099+00:00,HueWhite1549,ON
2025-12-23T20:32:29.134955+00:00,ESPZB1light,OFF
2025-12-23T20:33:38.129710+00:00,Hue9L7,OFF
2025-12-23T20:33:47.129054+00:00,HueWhite0475,OFF
2025-12-23T20:34:24.137148+00:00,ESPZB1light,ON
2025-12-23T20:34:26.128662+00:00,ESPZB3light,ON
2025-12-23T20:35:06.127594+00:00,Hue9GF,OFF
2025-12-23T20:35:13.127524+00:00,HueWhite0475,ON
2025-12-23T20:36:58.137446+00:00,HueWhite0475,OFF
2025-12-23T20:37:14.128891+00:00,Hue9L7,ON
2025-12-23T20:37:54.128228+00:00,HueWhite1549,OFF
2025-12-23T20:38:45.128848+00:00,Hue9L7,OFF
2025-12-23T20:38:53.122643+00:00,HueWhite0475,ON
2025-12-23T20:39:12.129084+00:00,Hue9GF,ON
2025-12-23T20:39:38.129269+00:00,ESPZB3light,OFF
2025-12-23T20:39:46.139929+00:00,Hue9GF,OFF
2025-12-23T20:40:16.128756+00:00,Hue9L7,ON
2025-12-23T20:41:18.129451+00:00,ESPZB1light,OFF
2025-12-23T20:41:22.135687+00:00,ESPZB2light,OFF
2025-12-23T20:41:44.128901+00:00,Hue9L7,OFF
2025-12-23T20:42:57.129603+00:00,HueWhite0475,OFF
2025-12-23T20:43:01.129516+00:00,Hue9L7,ON
2025-12-23T20:43:27.129861+00:00,HueWhite0475,ON
2025-12-23T20:43:33.128385+00:00,Hue9L7,OFF
2025-12-23T20:44:19.122350+00:00,HueWhite1549,ON
2025-12-23T20:45:05.133447+00:00,HueWhite0475,OFF
2025-12-23T20:45:38.128483+00:00,HueWhite1549,OFF
2025-12-23T20:45:41.128497+00:00,HueWhite0475,ON
2025-12-23T20:45:45.128987+00:00,Hue9L7,ON
2025-12-23T20:45:59.124466+00:00,ESPZB2light,ON
2025-12-23T20:46:35.134296+00:00,ESPZB2light,OFF
2025-12-23T20:46:40.128754+00:00,HueWhite0475,OFF
2025-12-23T20:47:25.129301+00:00,HueWhite0475,ON
2025-12-23T20:47:28.128950+00:00,ESPZB2light,ON
2025-12-23T20:48:31.130870+00:00,Hue9L7,OFF
2025-12-23T20:48:35.126233+00:00,HueWhite0475,OFF
2025-12-23T20:49:06.129864+00:00,ESPZB2light,OFF
2025-12-23T20:49:10.118910+00:00,Hue9L7,ON
2025-12-23T20:49:40.128817+00:00,ESPZB1light,ON
2025-12-23T20:50:21.120067+00:00,Hue9GF,ON
2025-12-23T20:50:24.129072+00:00,HueWhite0475,ON
2025-12-23T20:51:59.131248+00:00,Hue9L7,OFF
2025-12-23T20:52:09.145381+00:00,ESPZB3light,ON
2025-12-23T20:52:09.148411+00:00,ESPZB3light,ON
2025-12-23T20:53:21.129142+00:00,HueWhite1549,ON
2025-12-23T20:53:35.137690+00:00,Hue9GF,OFF
2025-12-23T20:54:13.128423+00:00,HueWhite0475,OFF
2025-12-23T20:55:10.127297+00:00,Hue9L7,ON
2025-12-23T20:55:12.133863+00:00,HueWhite0475,ON
2025-12-23T20:55:24.130314+00:00,ESPZB2light,ON
2025-12-23T20:55:39.128939+00:00,Hue9GF,ON
2025-12-23T20:56:28.143089+00:00,ESPZB1light,OFF
2025-12-23T20:56:28.153753+00:00,Hue9L7,OFF
2025-12-23T20:56:47.122972+00:00,ESPZB2light,OFF
2025-12-23T20:57:26.127417+00:00,ESPZB3light,OFF
2025-12-23T20:58:00.130546+00:00,Hue9L7,ON
2025-12-23T20:58:16.134890+00:00,HueWhite1549,OFF
2025-12-23T20:59:25.129196+00:00,ESPZB1light,ON
2025-12-23T20:59:35.128235+00:00,ESPZB2light,ON
2025-12-23T21:00:06.129782+00:00,Hue9GF,OFF
2025-12-23T21:00:36.146998+00:00,ESPZB3light,ON
2025-12-23T21:01:39.129576+00:00,Hue9GF,ON
2025-12-23T21:03:59.130005+00:00,ESPZB3light,OFF
2025-12-23T21:04:10.128496+00:00,HueWhite1549,ON
2025-12-23T21:04:42.131850+00:00,ESPZB3light,ON
