Timestamp,Device,Command
2025-12-20T17:51:05.488129+00:00,ESP2light,ON
2025-12-20T17:51:47.487085+00:00,HueWhite1549,ON
2025-12-20T17:52:25.486712+00:00,Nanoleaf0176,OFF
2025-12-20T17:52:49.488646+00:00,HueWhite0475,OFF
2025-12-20T17:53:01.490194+00:00,Nanoleaf0176,ON
2025-12-20T17:53:38.486231+00:00,HueWhite0475,ON
2025-12-20T17:54:02.491127+00:00,Nanoleaf1624,OFF
2025-12-20T17:54:10.486975+00:00,ESP2light,OFF
2025-12-20T17:54:28.487872+00:00,ESP1light,ON
2025-12-20T17:54:48.484620+00:00,Nanoleaf1624,ON
2025-12-20T17:55:13.488168+00:00,HueWhite1549,OFF
2025-12-20T17:56:31.487164+00:00,ESP2light,ON
2025-12-20T17:57:28.488536+00:00,ESP2light,OFF
2025-12-20T17:57:41.484876+00:00,ESP1light,OFF
2025-12-20T17:57:51.487937+00:00,ESP1light,ON
2025-12-20T17:58:28.489084+00:00,HueWhite0475,OFF
2025-12-20T18:00:13.486900+00:00,HueWhite1549,ON
2025-12-20T18:00:13.507123+00:00,ESP3light,ON
2025-12-20T18:00:40.484579+00:00,ESP2light,ON
2025-12-20T18:00:53.487258+00:00,HueWhite1549,OFF
2025-12-20T18:01:42.485404+00:00,HueWhite1549,ON
2025-12-20T18:02:18.487380+00:00,ESP3light,OFF
2025-12-20T18:02:51.486763+00:00,HueWhite1549,OFF
2025-12-20T18:03:41.496508+00:00,HueWhite1549,ON
2025-12-20T18:04:06.486497+00:00,Nanoleaf1624,OFF
2025-12-20T18:04:27.486437+00:00,ESP3light,ON
2025-12-20T18:05:16.487024+00:00,HueWhite1549,OFF
2025-12-20T18:05:30.495560+00:00,Nanoleaf1624,ON
2025-12-20T18:05:53.486742+00:00,ESP2light,OFF
2025-12-20T18:06:25.487329+00:00,HueWhite1549,ON
2025-12-20T18:06:49.486658+00:00,HueWhite1549,OFF
2025-12-20T18:07:01.487182+00:00,HueWhite1549,ON
2025-12-20T18:07:59.487015+00:00,ESP1light,OFF
2025-12-20T18:08:08.485370+00:00,ESP2light,ON
2025-12-20T18:08:18.488095+00:00,HueWhite1549,OFF
2025-12-20T18:08:50.486380+00:00,ESP2light,OFF
2025-12-20T18:08:58.487813+00:00,Nanoleaf1624,OFF
2025-12-20T18:09:56.487471+00:00,ESP3light,OFF
2025-12-20T18:10:09.486497+00:00,Nanoleaf1624,ON
2025-12-20T18:10:58.487312+00:00,ESP2light,ON
2025-12-20T18:11:03.491396+00:00,Nanoleaf1624,OFF
2025-12-20T18:11:38.486482+00:00,Nanoleaf0176,OFF
2025-12-20T18:11:48.486552+00:00,ESP2light,OFF
2025-12-20T18:11:57.488638+00:00,Nanoleaf0176,ON
2025-12-20T18:12:22.486678+00:00,ESP3light,ON
2025-12-20T18:12:23.523879+00:00,Nanoleaf1624,ON
2025-12-20T18:13:12.488669+00:00,Nanoleaf0176,OFF
2025-12-20T18:13:45.487166+00:00,ESP2light,ON
2025-12-20T18:14:11.490975+00:00,ESP2light,OFF
2025-12-20T18:14:56.487193+00:00,Nanoleaf1624,OFF
2025-12-20T18:15:42.489078+00:00,ESP2light,ON
2025-12-20T18:16:42.488646+00:00,Nanoleaf0176,ON
2025-12-20T18:17:37.486683+00:00,Nanoleaf1624,ON
2025-12-20T18:18:00.486762+00:00,Nanoleaf1624,OFF
2025-12-20T18:18:12.485519+00:00,Nanoleaf0176,OFF
2025-12-20T18:19:03.486790+00:00,HueWhite1549,ON
2025-12-20T18:19:20.484845+00:00,ESP1light,ON
2025-12-20T18:20:27.487962+00:00,HueWhite0475,ON
2025-12-20T18:20:44.487905+00:00,HueWhite1549,OFF
2025-12-20T18:21:26.486973+00:00,ESP2light,OFF
2025-12-20T18:21:51.485021+00:00,ESP3light,OFF
2025-12-20T18:22:34.486108+00:00,ESP2light,ON
2025-12-20T18:22:35.487261+00:00,Nanoleaf1624,ON
2025-12-20T18:22:43.489253+00:00,ESP3light,ON
2025-12-20T18:23:30.485073+00:00,ESP3light,OFF
2025-12-20T18:23:54.492891+00:00,HueWhite0475,OFF
2025-12-20T18:23:56.487678+00:00,HueWhite1549,ON
2025-12-20T18:25:03.485221+00:00,HueWhite0475,ON
2025-12-20T18:25:36.488218+00:00,ESP3light,ON
2025-12-20T18:25:38.487773+00:00,Nanoleaf1624,OFF
2025-12-20T18:25:44.494616+00:00,ESP2light,OFF
2025-12-20T18:26:56.487127+00:00,ESP2light,ON
2025-12-20T18:26:59.486157+00:00,HueWhite1549,OFF
2025-12-20T18:27:50.487526+00:00,Nanoleaf0176,ON
2025-12-20T18:28:04.494426+00:00,ESP3light,OFF
2025-12-20T18:28:27.487612+00:00,Nanoleaf1624,ON
2025-12-20T18:28:38.488212+00:00,HueWhite0475,OFF
2025-12-20T18:29:07.489906+00:00,ESP2light,OFF
2025-12-20T18:30:11.487043+00:00,Nanoleaf1624,OFF
2025-12-20T18:30:30.486328+00:00,ESP1light,OFF
2025-12-20T18:31:00.488209+00:00,Nanoleaf0176,OFF
2025-12-20T18:31:22.492086+00:00,HueWhite0475,ON
2025-12-20T18:32:02.488481+00:00,ESP2light,ON
2025-12-20T18:32:03.487666+00:00,Nanoleaf0176,ON
2025-12-20T18:32:21.489885+00:00,ESP1light,ON
2025-12-20T18:33:05.485647+00:00,ESP3light,ON
2025-12-20T18:33:13.494598+00:00,ESP3light,OFF
2025-12-20T18:33:41.486152+00:00,Nanoleaf0176,OFF
2025-12-20T18:34:14.487920+00:00,HueWhite1549,ON
2025-12-20T18:36:08.486929+00:00,Nanoleaf0176,ON
2025-12-20T18:36:32.493076+00:00,ESP2light,OFF
2025-12-20T18:36:33.486063+00:00,Nanoleaf1624,ON
2025-12-20T18:37:27.486523+00:00,ESP2light,ON
2025-12-20T18:37:31.485530+00:00,ESP3light,ON
2025-12-20T18:38:22.490780+00:00,Nanoleaf1624,OFF
2025-12-20T18:38:31.497951+00:00,Nanoleaf0176,OFF
2025-12-20T18:38:40.487983+00:00,ESP3light,OFF
2025-12-20T18:39:56.486408+00:00,ESP2light,OFF
2025-12-20T18:40:01.488194+00:00,Nanoleaf0176,ON
2025-12-20T18:40:52.495287+00:00,HueWhite0475,OFF
2025-12-20T18:41:19.488718+00:00,HueWhite1549,OFF
2025-12-20T18:41:37.485504+00:00,HueWhite0475,ON
2025-12-20T18:42:14.487160+00:00,ESP2light,ON
2025-12-20T18:42:22.486234+00:00,Nanoleaf1624,ON
2025-12-20T18:42:36.497027+00:00,HueWhite1549,ON
2025-12-20T18:43:33.486237+00:00,HueWhite0475,OFF
2025-12-20T18:43:47.487712+00:00,Nanoleaf1624,OFF
2025-12-20T18:43:50.488670+00:00,Nanoleaf1624,ON
2025-12-20T18:44:47.487231+00:00,HueWhite0475,ON
2025-12-20T18:45:08.485373+00:00,HueWhite0475,OFF
2025-12-20T18:46:31.483855+00:00,Nanoleaf0176,OFF
2025-12-20T18:46:36.486340+00:00,HueWhite0475,ON
2025-12-20T18:47:04.496021+00:00,ESP1light,OFF
2025-12-20T18:47:11.487283+00:00,Nanoleaf1624,OFF
2025-12-20T18:47:32.486462+00:00,ESP1light,ON
2025-12-20T18:48:34.492028+00:00,Nanoleaf0176,ON
2025-12-20T18:48:50.486452+00:00,ESP3light,ON
2025-12-20T18:48:51.487947+00:00,Nanoleaf1624,ON
2025-12-20T18:49:15.484679+00:00,ESP1light,OFF
2025-12-20T18:49:22.486999+00:00,ESP2light,OFF
2025-12-20T18:49:25.488064+00:00,ESP2light,ON
2025-12-20T18:51:12.487734+00:00,ESP1light,ON
2025-12-20T18:51:41.486675+00:00,HueWhite1549,OFF
2025-12-20T18:52:10.486586+00:00,HueWhite1549,ON
2025-12-20T18:53:11.488550+00:00,ESP3light,OFF
2025-12-20T18:53:49.488930+00:00,HueWhite1549,OFF
2025-12-20T18:54:28.488052+00:00,HueWhite0475,OFF
2025-12-20T18:54:51.487012+00:00,HueWhite0475,ON
2025-12-20T18:55:29.487264+00:00,ESP3light,ON
2025-12-20T18:55:54.494198+00:00,ESP3light,OFF
2025-12-20T18:56:07.486850+00:00,HueWhite1549,ON
2025-12-20T18:56:20.488308+00:00,ESP3light,ON
2025-12-20T18:56:26.486039+00:00,HueWhite0475,OFF
2025-12-20T18:57:12.486133+00:00,HueWhite0475,ON
2025-12-20T18:57:53.487974+00:00,Nanoleaf0176,OFF
2025-12-20T18:58:44.488442+00:00,ESP2light,OFF
2025-12-20T18:59:30.496246+00:00,ESP2light,ON
2025-12-20T19:00:06.487489+00:00,Nanoleaf0176,ON
2025-12-20T19:00:08.483528+00:00,ESP2light,OFF
2025-12-20T19:01:19.486408+00:00,ESP3light,OFF
2025-12-20T19:01:51.487422+00:00,HueWhite0475,OFF
2025-12-20T19:02:20.485530+00:00,HueWhite0475,ON
2025-12-20T19:02:32.487257+00:00,ESP2light,ON
2025-12-20T19:02:56.487579+00:00,Nanoleaf1624,OFF
2025-12-20T19:03:40.486746+00:00,ESP1light,OFF
2025-12-20T19:03:47.485539+00:00,HueWhite0475,OFF
2025-12-20T19:04:52.487605+00:00,HueWhite0475,ON
2025-12-20T19:05:03.485322+00:00,HueWhite0475,OFF
2025-12-20T19:05:17.485769+00:00,ESP3light,ON
2025-12-20T19:05:26.487483+00:00,ESP1light,ON
2025-12-20T19:06:29.485869+00:00,Nanoleaf0176,OFF
2025-12-20T19:06:36.486611+00:00,Nanoleaf1624,ON
2025-12-20T19:07:54.487260+00:00,ESP2light,OFF
2025-12-20T19:08:31.495835+00:00,ESP3light,OFF
2025-12-20T19:09:20.485519+00:00,ESP2light,ON
2025-12-20T19:09:57.486531+00:00,ESP2light,OFF
2025-12-20T19:10:08.487647+00:00,Nanoleaf0176,ON
2025-12-20T19:10:19.486285+00:00,HueWhite1549,OFF
2025-12-20T19:11:13.485047+00:00,Nanoleaf1624,OFF
2025-12-20T19:11:39.485970+00:00,HueWhite0475,ON
2025-12-20T19:12:28.487333+00:00,ESP1light,OFF
2025-12-20T19:13:02.495807+00:00,Nanoleaf1624,ON
2025-12-20T19:13:45.486562+00:00,ESP1light,ON
2025-12-20T19:14:37.486605+00:00,ESP2light,ON
2025-12-20T19:15:07.494397+00:00,ESP2light,OFF
2025-12-20T19:15:12.487861+00:00,Nanoleaf0176,OFF
2025-12-20T19:15:21.487815+00:00,ESP2light,ON
2025-12-20T19:15:50.487111+00:00,HueWhite1549,ON
2025-12-20T19:16:43.486356+00:00,ESP3light,ON
2025-12-20T19:16:53.519300+00:00,HueWhite0475,OFF
2025-12-20T19:17:28.484729+00:00,ESP2light,OFF
2025-12-20T19:17:29.486078+00:00,HueWhite1549,OFF
2025-12-20T19:18:24.485921+00:00,Nanoleaf0176,ON
2025-12-20T19:19:21.495694+00:00,ESP3light,OFF
2025-12-20T19:19:46.487236+00:00,Nanoleaf1624,OFF
2025-12-20T19:19:57.485573+00:00,Nanoleaf0176,OFF
2025-12-20T19:20:59.486850+00:00,Nanoleaf1624,ON
2025-12-20T19:21:01.493961+00:00,ESP2light,ON
2025-12-20T19:21:01.507982+00:00,Nanoleaf0176,ON
2025-12-20T19:21:07.487614+00:00,Nanoleaf0176,OFF
2025-12-20T19:22:36.486390+00:00,ESP2light,OFF
2025-12-20T19:22:45.485327+00:00,Nanoleaf1624,OFF
2025-12-20T19:23:31.492798+00:00,ESP3light,ON
2025-12-20T19:23:49.487057+00:00,HueWhite0475,ON
2025-12-20T19:23:55.485775+00:00,Nanoleaf0176,ON
2025-12-20T19:24:01.485965+00:00,ESP2light,ON
2025-12-20T19:25:17.484386+00:00,HueWhite1549,ON
2025-12-20T19:25:39.494534+00:00,ESP3light,OFF
2025-12-20T19:26:17.487119+00:00,HueWhite1549,OFF
2025-12-20T19:27:07.486505+00:00,ESP2light,OFF
2025-12-20T19:27:19.487948+00:00,ESP2light,ON
2025-12-20T19:27:24.486234+00:00,ESP2light,OFF
2025-12-20T19:27:45.488397+00:00,HueWhite1549,ON
2025-12-20T19:27:50.487264+00:00,ESP2light,ON
2025-12-20T19:28:52.487092+00:00,ESP3light,ON
2025-12-20T19:29:16.487513+00:00,ESP3light,OFF
2025-12-20T19:29:45.494234+00:00,HueWhite0475,OFF
2025-12-20T19:29:55.486345+00:00,Nanoleaf0176,OFF
2025-12-20T19:30:06.487825+00:00,ESP1light,OFF
2025-12-20T19:30:25.488907+00:00,HueWhite1549,OFF
2025-12-20T19:31:05.485766+00:00,HueWhite0475,ON
2025-12-20T19:31:33.487817+00:00,ESP2light,OFF
2025-12-20T19:31:59.488138+00:00,ESP2light,ON
2025-12-20T19:32:26.488480+00:00,HueWhite0475,OFF
2025-12-20T19:33:17.487491+00:00,ESP2light,OFF
2025-12-20T19:33:54.493778+00:00,ESP1light,ON
2025-12-20T19:34:07.489246+00:00,Nanoleaf0176,ON
2025-12-20T19:34:44.487320+00:00,ESP2light,ON
2025-12-20T19:35:00.487625+00:00,ESP1light,OFF
2025-12-20T19:35:41.486141+00:00,ESP1light,ON
2025-12-20T19:36:06.485729+00:00,Nanoleaf1624,ON
2025-12-20T19:36:30.485351+00:00,Nanoleaf1624,OFF
2025-12-20T19:37:07.485524+00:00,Nanoleaf0176,OFF
2025-12-20T19:37:28.486581+00:00,ESP2light,OFF
2025-12-20T19:37:44.494996+00:00,Nanoleaf0176,ON
2025-12-20T19:37:59.485461+00:00,HueWhite0475,ON
2025-12-20T19:39:00.487553+00:00,ESP1light,OFF
2025-12-20T19:39:09.483253+00:00,ESP1light,ON
2025-12-20T19:39:14.486300+00:00,ESP3light,ON
2025-12-20T19:39:22.493584+00:00,ESP2light,ON
2025-12-20T19:40:04.488107+00:00,ESP3light,OFF
2025-12-20T19:40:50.487777+00:00,Nanoleaf1624,ON
2025-12-20T19:40:58.488001+00:00,ESP1light,OFF
2025-12-20T19:41:23.485715+00:00,Nanoleaf0176,OFF
2025-12-20T19:41:59.486155+00:00,HueWhite0475,OFF
2025-12-20T19:42:27.486116+00:00,ESP2light,OFF
2025-12-20T19:43:47.485179+00:00,ESP2light,ON
2025-12-20T19:44:44.485360+00:00,HueWhite0475,ON
2025-12-20T19:45:06.486760+00:00,Nanoleaf0176,ON
2025-12-20T19:45:26.488048+00:00,HueWhite0475,OFF
2025-12-20T19:45:42.485052+00:00,Nanoleaf1624,OFF
2025-12-20T19:47:19.493631+00:00,HueWhite1549,ON
2025-12-20T19:48:39.486413+00:00,ESP2light,OFF
2025-12-20T19:49:03.488934+00:00,HueWhite1549,OFF
2025-12-20T19:49:16.491311+00:00,ESP2light,ON
2025-12-20T19:49:36.487334+00:00,HueWhite0475,ON
2025-12-20T19:49:57.486551+00:00,Nanoleaf1624,ON
2025-12-20T19:50:06.486348+00:00,Nanoleaf1624,OFF
2025-12-20T19:51:28.495362+00:00,Nanoleaf1624,ON
2025-12-20T19:51:44.487995+00:00,ESP2light,OFF
2025-12-20T19:51:50.484769+00:00,HueWhite0475,OFF
2025-12-20T19:52:26.486091+00:00,ESP1light,ON
2025-12-20T19:53:45.487152+00:00,HueWhite0475,ON
2025-12-20T19:53:54.492807+00:00,ESP2light,ON
2025-12-20T19:54:27.487036+00:00,HueWhite1549,ON
2025-12-20T19:55:12.487654+00:00,ESP3light,ON
2025-12-20T19:56:29.496688+00:00,Nanoleaf0176,OFF
2025-12-20T19:56:32.487109+00:00,ESP1light,OFF
2025-12-20T19:56:37.485373+00:00,HueWhite1549,OFF
2025-12-20T19:57:29.489135+00:00,Nanoleaf0176,ON
2025-12-20T19:58:20.488093+00:00,ESP1light,ON
2025-12-20T19:58:58.489450+00:00,ESP2light,OFF
2025-12-20T19:59:03.520768+00:00,Nanoleaf1624,OFF
2025-12-20T20:00:37.487609+00:00,HueWhite0475,OFF
2025-12-20T20:00:57.486186+00:00,HueWhite1549,ON
2025-12-20T20:01:02.485393+00:00,ESP3light,OFF
2025-12-20T20:01:41.495331+00:00,ESP2light,ON
2025-12-20T20:02:40.487976+00:00,HueWhite1549,OFF
2025-12-20T20:03:35.487228+00:00,HueWhite0475,ON
2025-12-20T20:03:38.485770+00:00,HueWhite0475,OFF
2025-12-20T20:04:04.487506+00:00,Nanoleaf1624,ON
2025-12-20T20:04:18.486871+00:00,ESP1light,OFF
2025-12-20T20:04:28.485977+00:00,ESP3light,ON
2025-12-20T20:04:54.486698+00:00,HueWhite0475,ON
2025-12-20T20:05:42.487457+00:00,Nanoleaf0176,OFF
2025-12-20T20:06:13.487454+00:00,Nanoleaf1624,OFF
2025-12-20T20:06:15.486788+00:00,ESP1light,ON
2025-12-20T20:06:55.487220+00:00,HueWhite1549,ON
2025-12-20T20:07:39.495448+00:00,Nanoleaf0176,ON
2025-12-20T20:07:48.486442+00:00,Nanoleaf1624,ON
2025-12-20T20:07:57.488151+00:00,ESP2light,OFF
2025-12-20T20:08:34.486976+00:00,HueWhite1549,OFF
2025-12-20T20:09:08.486171+00:00,Nanoleaf1624,OFF
2025-12-20T20:09:38.494723+00:00,ESP3light,OFF
2025-12-20T20:09:59.486891+00:00,ESP3light,ON
2025-12-20T20:10:35.486513+00:00,ESP2light,ON
2025-12-20T20:11:36.484952+00:00,HueWhite0475,OFF
2025-12-20T20:11:49.496121+00:00,ESP1light,OFF
2025-12-20T20:12:14.487027+00:00,ESP1light,ON
2025-12-20T20:12:35.485892+00:00,ESP3light,OFF
2025-12-20T20:12:44.488857+00:00,HueWhite1549,ON
2025-12-20T20:13:16.487377+00:00,Nanoleaf1624,ON
2025-12-20T20:13:33.487164+00:00,HueWhite1549,OFF
2025-12-20T20:14:13.487147+00:00,Nanoleaf0176,OFF
2025-12-20T20:14:20.487947+00:00,Nanoleaf0176,ON
2025-12-20T20:14:40.487567+00:00,ESP3light,ON
2025-12-20T20:15:02.495112+00:00,Nanoleaf1624,OFF
2025-12-20T20:15:26.487232+00:00,Nanoleaf1624,ON
2025-12-20T20:16:44.485990+00:00,Nanoleaf0176,OFF
2025-12-20T20:17:48.487502+00:00,Nanoleaf0176,ON
2025-12-20T20:17:53.498511+00:00,ESP3light,OFF
2025-12-20T20:18:06.485605+00:00,HueWhite1549,ON
2025-12-20T20:18:44.488853+00:00,ESP3light,ON
2025-12-20T20:19:02.487597+00:00,ESP2light,OFF
2025-12-20T20:19:26.486955+00:00,HueWhite0475,ON
2025-12-20T20:19:41.486544+00:00,ESP1light,OFF
2025-12-20T20:20:01.487431+00:00,HueWhite0475,OFF
2025-12-20T20:20:47.488559+00:00,ESP1light,ON
2025-12-20T20:21:43.485178+00:00,ESP3light,OFF
2025-12-20T20:22:16.495891+00:00,Nanoleaf1624,OFF
2025-12-20T20:22:19.487702+00:00,HueWhite1549,OFF
2025-12-20T20:22:53.488086+00:00,ESP2light,ON
2025-12-20T20:23:13.485913+00:00,Nanoleaf1624,ON
2025-12-20T20:23:16.487348+00:00,ESP2light,OFF
2025-12-20T20:23:43.486862+00:00,ESP3light,ON
2025-12-20T20:25:46.487653+00:00,HueWhite1549,ON
2025-12-20T20:26:00.489140+00:00,HueWhite1549,OFF
2025-12-20T20:26:01.487284+00:00,ESP1light,OFF
2025-12-20T20:26:28.486684+00:00,HueWhite0475,ON
2025-12-20T20:26:40.488828+00:00,Nanoleaf0176,OFF
2025-12-20T20:27:06.487891+00:00,HueWhite1549,ON
2025-12-20T20:27:21.493743+00:00,ESP2light,ON
2025-12-20T20:27:25.487505+00:00,ESP1light,ON
2025-12-20T20:27:51.488111+00:00,ESP2light,OFF
2025-12-20T20:28:02.487328+00:00,ESP2light,ON
2025-12-20T20:30:13.489451+00:00,Nanoleaf1624,OFF
2025-12-20T20:30:30.494910+00:00,Nanoleaf1624,ON
2025-12-20T20:31:02.488086+00:00,Nanoleaf1624,OFF
2025-12-20T20:31:30.487434+00:00,HueWhite1549,OFF
2025-12-20T20:32:20.485412+00:00,Nanoleaf1624,ON
2025-12-20T20:32:37.493667+00:00,HueWhite0475,OFF
2025-12-20T20:33:17.486890+00:00,ESP3light,OFF
2025-12-20T20:35:39.487203+00:00,Nanoleaf0176,ON
2025-12-20T20:35:51.490773+00:00,Nanoleaf0176,OFF
2025-12-20T20:36:25.487015+00:00,ESP2light,OFF
2025-12-20T20:36:44.486639+00:00,Nanoleaf1624,OFF
2025-12-20T20:36:58.488179+00:00,HueWhite0475,ON
2025-12-20T20:37:01.486435+00:00,ESP2light,ON
2025-12-20T20:38:19.492983+00:00,HueWhite0475,OFF
2025-12-20T20:39:08.484148+00:00,ESP1light,OFF
2025-12-20T20:39:10.485788+00:00,Nanoleaf0176,ON
2025-12-20T20:39:17.488684+00:00,Nanoleaf1624,ON
2025-12-20T20:39:51.488465+00:00,ESP3light,ON
2025-12-20T20:40:21.485308+00:00,HueWhite0475,ON
2025-12-20T20:40:44.487170+00:00,ESP2light,OFF
2025-12-20T20:41:09.487052+00:00,Nanoleaf1624,OFF
2025-12-20T20:41:51.484883+00:00,ESP3light,OFF
2025-12-20T20:41:51.505873+00:00,Nanoleaf1624,ON
2025-12-20T20:42:57.488514+00:00,ESP3light,ON
2025-12-20T20:43:01.487771+00:00,HueWhite1549,ON
2025-12-20T20:43:06.486604+00:00,ESP2light,ON
2025-12-20T20:44:11.487124+00:00,ESP1light,ON
2025-12-20T20:45:14.486538+00:00,ESP1light,OFF
2025-12-20T20:45:14.503097+00:00,ESP3light,OFF
2025-12-20T20:45:24.497383+00:00,HueWhite1549,OFF
2025-12-20T20:46:37.487661+00:00,HueWhite0475,OFF
2025-12-20T20:46:37.502873+00:00,HueWhite0475,OFF
2025-12-20T20:47:20.487948+00:00,ESP1light,ON
2025-12-20T20:48:02.486131+00:00,HueWhite0475,ON
2025-12-20T20:48:57.493886+00:00,ESP2light,OFF
2025-12-20T20:49:07.488776+00:00,HueWhite0475,OFF
2025-12-20T20:49:43.486578+00:00,HueWhite0475,ON
2025-12-20T20:49:52.487383+00:00,ESP3light,ON
2025-12-20T20:50:35.484857+00:00,HueWhite1549,ON
2025-12-20T20:51:05.487202+00:00,Nanoleaf1624,OFF
2025-12-20T20:51:52.486940+00:00,Nanoleaf0176,OFF
2025-12-20T20:52:06.487025+00:00,HueWhite1549,OFF
