Timestamp,Device,Command
2025-12-21T19:33:51.185099+00:00,HueWhite1549,OFF
2025-12-21T19:33:58.187667+00:00,HueWhite1549,ON
2025-12-21T19:34:13.184892+00:00,Nanoleaf0176,ON
2025-12-21T19:34:27.184348+00:00,HueWhite1549,OFF
2025-12-21T19:34:51.184716+00:00,ESP3light,ON
2025-12-21T19:35:10.183860+00:00,Nanoleaf0176,OFF
2025-12-21T19:36:05.184216+00:00,HueWhite1549,ON
2025-12-21T19:36:39.196404+00:00,ESP2light,OFF
2025-12-21T19:37:37.185756+00:00,Nanoleaf1624,OFF
2025-12-21T19:37:42.185624+00:00,HueWhite0475,OFF
2025-12-21T19:37:46.184695+00:00,Nanoleaf0176,ON
2025-12-21T19:38:58.193482+00:00,HueWhite0475,ON
2025-12-21T19:39:09.185687+00:00,HueWhite1549,OFF
2025-12-21T19:39:21.186271+00:00,HueWhite0475,OFF
2025-12-21T19:39:30.184758+00:00,ESP2light,ON
2025-12-21T19:40:10.183658+00:00,HueWhite1549,ON
2025-12-21T19:40:39.192699+00:00,Nanoleaf1624,ON
2025-12-21T19:40:58.186698+00:00,ESP2light,OFF
2025-12-21T19:41:15.185217+00:00,Nanoleaf0176,OFF
2025-12-21T19:42:13.185183+00:00,ESP2light,ON
2025-12-21T19:42:20.191062+00:00,ESP3light,OFF
2025-12-21T19:43:12.182894+00:00,ESP2light,OFF
2025-12-21T19:44:53.185504+00:00,HueWhite1549,OFF
2025-12-21T19:45:22.184665+00:00,Nanoleaf1624,OFF
2025-12-21T19:45:49.184625+00:00,HueWhite1549,ON
2025-12-21T19:46:51.182848+00:00,ESP2light,ON
2025-12-21T19:46:55.190853+00:00,HueWhite1549,OFF
2025-12-21T19:47:07.185434+00:00,Nanoleaf1624,ON
2025-12-21T19:47:46.184527+00:00,HueWhite0475,ON
2025-12-21T19:48:34.186318+00:00,Nanoleaf0176,ON
2025-12-21T19:49:11.186484+00:00,HueWhite1549,ON
2025-12-21T19:49:39.188898+00:00,Nanoleaf0176,OFF
2025-12-21T19:49:48.183948+00:00,Nanoleaf1624,OFF
2025-12-21T19:50:28.187421+00:00,ESP3light,ON
2025-12-21T19:51:03.184350+00:00,ESP1light,ON
2025-12-21T19:51:29.192844+00:00,ESP2light,OFF
2025-12-21T19:52:25.192604+00:00,ESP2light,ON
2025-12-21T19:52:46.184211+00:00,HueWhite0475,OFF
2025-12-21T19:52:59.185969+00:00,HueWhite1549,OFF
2025-12-21T19:53:06.184747+00:00,ESP3light,OFF
2025-12-21T19:53:25.190028+00:00,ESP3light,ON
2025-12-21T19:53:45.183991+00:00,ESP2light,OFF
2025-12-21T19:54:30.185963+00:00,Nanoleaf1624,ON
2025-12-21T19:54:45.184846+00:00,HueWhite0475,ON
2025-12-21T19:56:15.193387+00:00,Nanoleaf1624,OFF
2025-12-21T19:57:08.185221+00:00,HueWhite1549,ON
2025-12-21T19:57:08.201963+00:00,Nanoleaf1624,ON
2025-12-21T19:57:23.184837+00:00,Nanoleaf0176,ON
2025-12-21T19:58:04.190612+00:00,HueWhite0475,OFF
2025-12-21T19:58:53.186261+00:00,Nanoleaf0176,OFF
2025-12-21T19:59:07.184957+00:00,ESP2light,ON
2025-12-21T19:59:21.183621+00:00,HueWhite1549,OFF
2025-12-21T19:59:44.192398+00:00,Nanoleaf0176,ON
2025-12-21T20:00:16.183396+00:00,ESP2light,OFF
2025-12-21T20:00:28.183604+00:00,HueWhite0475,ON
2025-12-21T20:00:56.184695+00:00,HueWhite1549,ON
2025-12-21T20:01:39.191359+00:00,Nanoleaf1624,OFF
2025-12-21T20:02:16.184519+00:00,ESP1light,OFF
2025-12-21T20:03:17.185125+00:00,ESP1light,ON
2025-12-21T20:03:44.183689+00:00,Nanoleaf0176,OFF
2025-12-21T20:03:52.184457+00:00,HueWhite0475,OFF
2025-12-21T20:04:46.185374+00:00,ESP2light,ON
2025-12-21T20:05:19.184492+00:00,ESP1light,OFF
2025-12-21T20:05:32.186667+00:00,Nanoleaf1624,ON
2025-12-21T20:05:46.184983+00:00,Nanoleaf0176,ON
2025-12-21T20:06:17.193675+00:00,Nanoleaf1624,OFF
2025-12-21T20:06:26.185881+00:00,ESP3light,OFF
2025-12-21T20:06:50.183871+00:00,Nanoleaf1624,ON
2025-12-21T20:07:37.184717+00:00,Nanoleaf0176,OFF
2025-12-21T20:08:28.186050+00:00,ESP3light,ON
2025-12-21T20:08:45.186874+00:00,ESP3light,OFF
2025-12-21T20:09:02.185069+00:00,HueWhite1549,OFF
2025-12-21T20:10:06.183398+00:00,HueWhite0475,ON
2025-12-21T20:10:48.187101+00:00,Nanoleaf1624,OFF
2025-12-21T20:11:12.185157+00:00,ESP3light,ON
2025-12-21T20:11:53.184916+00:00,ESP1light,ON
2025-12-21T20:12:40.183449+00:00,HueWhite0475,OFF
2025-12-21T20:12:54.185986+00:00,Nanoleaf1624,ON
2025-12-21T20:12:56.190531+00:00,ESP2light,OFF
2025-12-21T20:14:52.186355+00:00,HueWhite0475,ON
2025-12-21T20:14:55.183922+00:00,HueWhite0475,OFF
2025-12-21T20:15:35.186267+00:00,ESP2light,ON
2025-12-21T20:15:47.197547+00:00,HueWhite1549,ON
2025-12-21T20:16:17.185761+00:00,ESP1light,OFF
2025-12-21T20:16:47.185946+00:00,ESP2light,OFF
2025-12-21T20:18:01.185010+00:00,ESP1light,ON
2025-12-21T20:18:21.186478+00:00,ESP3light,OFF
2025-12-21T20:18:29.182364+00:00,Nanoleaf0176,ON
2025-12-21T20:19:06.185725+00:00,ESP3light,ON
2025-12-21T20:19:29.185806+00:00,Nanoleaf1624,OFF
2025-12-21T20:19:43.183515+00:00,ESP2light,ON
2025-12-21T20:20:53.193432+00:00,Nanoleaf1624,ON
2025-12-21T20:21:37.185902+00:00,ESP3light,OFF
2025-12-21T20:22:01.183621+00:00,ESP3light,ON
2025-12-21T20:22:29.185811+00:00,Nanoleaf1624,OFF
2025-12-21T20:23:11.193469+00:00,ESP3light,OFF
2025-12-21T20:23:37.186575+00:00,HueWhite1549,OFF
2025-12-21T20:23:37.194585+00:00,ESP3light,ON
2025-12-21T20:24:06.184503+00:00,Nanoleaf0176,OFF
2025-12-21T20:25:04.185717+00:00,Nanoleaf1624,ON
2025-12-21T20:25:25.194031+00:00,HueWhite1549,ON
2025-12-21T20:26:01.184469+00:00,Nanoleaf0176,ON
2025-12-21T20:26:21.184677+00:00,HueWhite0475,ON
2025-12-21T20:26:22.186887+00:00,ESP1light,OFF
2025-12-21T20:26:51.186033+00:00,HueWhite1549,OFF
2025-12-21T20:27:06.191578+00:00,ESP1light,ON
2025-12-21T20:27:33.186205+00:00,ESP2light,OFF
2025-12-21T20:28:02.187187+00:00,ESP1light,OFF
2025-12-21T20:28:36.185846+00:00,ESP3light,OFF
2025-12-21T20:29:00.185325+00:00,ESP3light,ON
2025-12-21T20:29:18.183026+00:00,Nanoleaf0176,OFF
2025-12-21T20:29:21.183180+00:00,Nanoleaf0176,ON
2025-12-21T20:30:06.185182+00:00,Nanoleaf0176,OFF
2025-12-21T20:31:30.184363+00:00,HueWhite0475,OFF
2025-12-21T20:31:46.184487+00:00,Nanoleaf0176,ON
2025-12-21T20:32:07.185650+00:00,ESP3light,OFF
2025-12-21T20:32:24.185633+00:00,HueWhite0475,ON
2025-12-21T20:33:19.190247+00:00,Nanoleaf1624,OFF
2025-12-21T20:33:38.185313+00:00,ESP1light,ON
2025-12-21T20:34:06.183530+00:00,ESP1light,OFF
2025-12-21T20:34:44.185575+00:00,ESP1light,ON
2025-12-21T20:34:45.184546+00:00,ESP1light,OFF
2025-12-21T20:36:13.186698+00:00,ESP1light,ON
2025-12-21T20:36:13.203922+00:00,ESP1light,ON
2025-12-21T20:36:29.185287+00:00,ESP2light,ON
2025-12-21T20:37:45.192043+00:00,ESP3light,ON
2025-12-21T20:38:07.184888+00:00,ESP3light,OFF
2025-12-21T20:38:23.183567+00:00,ESP3light,ON
2025-12-21T20:38:33.185868+00:00,HueWhite1549,ON
2025-12-21T20:38:46.185543+00:00,ESP2light,OFF
2025-12-21T20:39:33.183930+00:00,ESP3light,OFF
2025-12-21T20:40:26.185581+00:00,ESP2light,ON
2025-12-21T20:41:02.184072+00:00,ESP2light,OFF
2025-12-21T20:41:05.186357+00:00,Nanoleaf0176,OFF
2025-12-21T20:41:09.186517+00:00,ESP1light,OFF
2025-12-21T20:42:02.184571+00:00,ESP2light,ON
2025-12-21T20:42:05.184276+00:00,HueWhite0475,OFF
2025-12-21T20:43:08.185619+00:00,ESP1light,ON
2025-12-21T20:44:05.184427+00:00,ESP1light,OFF
2025-12-21T20:44:19.192629+00:00,HueWhite1549,OFF
2025-12-21T20:44:44.186232+00:00,Nanoleaf1624,ON
2025-12-21T20:45:33.185412+00:00,Nanoleaf0176,ON
2025-12-21T20:46:38.184400+00:00,HueWhite0475,ON
2025-12-21T20:46:49.185465+00:00,ESP2light,OFF
2025-12-21T20:47:04.190870+00:00,HueWhite0475,OFF
2025-12-21T20:47:09.184638+00:00,ESP3light,ON
2025-12-21T20:48:13.184649+00:00,Nanoleaf1624,OFF
2025-12-21T20:49:22.185605+00:00,Nanoleaf0176,OFF
2025-12-21T20:49:34.181505+00:00,ESP1light,ON
2025-12-21T20:49:40.191421+00:00,HueWhite1549,ON
2025-12-21T20:50:59.186569+00:00,ESP3light,OFF
2025-12-21T20:51:10.185056+00:00,HueWhite1549,OFF
2025-12-21T20:51:50.184772+00:00,Nanoleaf0176,ON
2025-12-21T20:51:51.185437+00:00,Nanoleaf1624,ON
2025-12-21T20:52:15.184937+00:00,HueWhite0475,ON
2025-12-21T20:52:16.185314+00:00,ESP1light,OFF
2025-12-21T20:53:39.184467+00:00,ESP3light,ON
2025-12-21T20:53:44.192443+00:00,HueWhite0475,OFF
2025-12-21T20:54:01.183847+00:00,ESP1light,ON
2025-12-21T20:54:13.184944+00:00,HueWhite0475,ON
2025-12-21T20:55:18.185095+00:00,ESP3light,OFF
2025-12-21T20:55:33.185629+00:00,ESP2light,ON
2025-12-21T20:55:48.235393+00:00,Nanoleaf0176,OFF
2025-12-21T20:56:04.185294+00:00,HueWhite0475,OFF
2025-12-21T20:57:47.184506+00:00,Nanoleaf0176,ON
2025-12-21T20:57:49.183270+00:00,ESP3light,ON
2025-12-21T20:59:02.193140+00:00,ESP3light,OFF
2025-12-21T20:59:42.187065+00:00,Nanoleaf0176,OFF
2025-12-21T20:59:51.187584+00:00,HueWhite0475,ON
2025-12-21T21:00:13.184697+00:00,HueWhite1549,ON
2025-12-21T21:00:18.193116+00:00,ESP3light,ON
2025-12-21T21:00:42.182707+00:00,ESP3light,OFF
2025-12-21T21:02:38.186145+00:00,Nanoleaf1624,OFF
2025-12-21T21:02:39.185789+00:00,HueWhite1549,OFF
2025-12-21T21:02:43.188919+00:00,Nanoleaf1624,ON
2025-12-21T21:03:47.184969+00:00,ESP2light,OFF
2025-12-21T21:03:52.184942+00:00,HueWhite1549,ON
2025-12-21T21:04:15.182008+00:00,Nanoleaf0176,ON
2025-12-21T21:04:25.185045+00:00,ESP2light,ON
2025-12-21T21:04:50.185119+00:00,Nanoleaf1624,OFF
2025-12-21T21:05:49.185046+00:00,ESP3light,ON
2025-12-21T21:05:55.185085+00:00,HueWhite0475,OFF
2025-12-21T21:05:59.186274+00:00,Nanoleaf0176,OFF
2025-12-21T21:06:30.192687+00:00,Nanoleaf0176,ON
2025-12-21T21:07:08.186554+00:00,ESP1light,OFF
2025-12-21T21:07:48.183978+00:00,Nanoleaf0176,OFF
2025-12-21T21:07:59.186843+00:00,HueWhite0475,ON
2025-12-21T21:08:35.185368+00:00,ESP1light,ON
2025-12-21T21:09:45.184323+00:00,Nanoleaf0176,ON
2025-12-21T21:09:49.184448+00:00,ESP2light,OFF
2025-12-21T21:10:50.184334+00:00,ESP1light,OFF
2025-12-21T21:11:36.185003+00:00,ESP1light,ON
2025-12-21T21:12:13.185711+00:00,Nanoleaf1624,ON
2025-12-21T21:12:35.186087+00:00,HueWhite0475,OFF
2025-12-21T21:12:43.190329+00:00,ESP3light,OFF
2025-12-21T21:13:12.185884+00:00,HueWhite1549,OFF
2025-12-21T21:13:44.187142+00:00,Nanoleaf0176,ON
2025-12-21T21:14:07.185916+00:00,HueWhite0475,ON
2025-12-21T21:15:06.184075+00:00,Nanoleaf0176,OFF
2025-12-21T21:16:02.184767+00:00,HueWhite0475,OFF
2025-12-21T21:16:20.183935+00:00,ESP2light,ON
2025-12-21T21:17:13.185937+00:00,ESP1light,OFF
2025-12-21T21:17:53.189979+00:00,Nanoleaf1624,OFF
2025-12-21T21:18:11.185449+00:00,ESP1light,ON
2025-12-21T21:18:15.185463+00:00,ESP2light,OFF
2025-12-21T21:18:19.184915+00:00,ESP3light,ON
2025-12-21T21:18:52.184983+00:00,ESP2light,ON
2025-12-21T21:20:11.194672+00:00,HueWhite1549,ON
2025-12-21T21:20:40.185177+00:00,HueWhite1549,OFF
2025-12-21T21:20:49.184100+00:00,ESP2light,OFF
2025-12-21T21:21:45.183916+00:00,Nanoleaf1624,ON
2025-12-21T21:22:18.198494+00:00,ESP2light,ON
2025-12-21T21:22:24.185851+00:00,Nanoleaf1624,OFF
2025-12-21T21:22:44.186520+00:00,HueWhite1549,ON
2025-12-21T21:23:00.185918+00:00,Nanoleaf1624,ON
2025-12-21T21:23:34.185455+00:00,Nanoleaf1624,OFF
2025-12-21T21:24:25.183784+00:00,Nanoleaf0176,ON
2025-12-21T21:24:56.184536+00:00,ESP1light,OFF
2025-12-21T21:25:13.185723+00:00,ESP2light,OFF
2025-12-21T21:25:52.193539+00:00,ESP3light,OFF
2025-12-21T21:26:51.194058+00:00,ESP1light,ON
2025-12-21T21:26:58.183737+00:00,ESP2light,ON
2025-12-21T21:27:11.188564+00:00,ESP1light,OFF
2025-12-21T21:28:39.184461+00:00,ESP3light,ON
2025-12-21T21:28:43.185819+00:00,ESP2light,OFF
2025-12-21T21:29:45.184322+00:00,Nanoleaf0176,OFF
2025-12-21T21:30:41.185579+00:00,Nanoleaf0176,ON
2025-12-21T21:30:59.186389+00:00,ESP2light,ON
2025-12-21T21:31:48.193667+00:00,ESP1light,ON
2025-12-21T21:32:52.185124+00:00,Nanoleaf0176,OFF
2025-12-21T21:33:54.186053+00:00,Nanoleaf0176,ON
2025-12-21T21:33:57.185470+00:00,Nanoleaf0176,OFF
2025-12-21T21:34:10.189067+00:00,ESP2light,OFF
2025-12-21T21:34:37.185710+00:00,ESP2light,ON
2025-12-21T21:34:57.187723+00:00,HueWhite1549,OFF
2025-12-21T21:35:40.186624+00:00,Nanoleaf1624,ON
2025-12-21T21:36:11.185928+00:00,Nanoleaf1624,OFF
2025-12-21T21:36:38.195231+00:00,HueWhite1549,ON
2025-12-21T21:36:40.184912+00:00,Nanoleaf1624,ON
2025-12-21T21:37:17.184080+00:00,HueWhite1549,OFF
2025-12-21T21:37:50.185327+00:00,ESP3light,OFF
2025-12-21T21:38:19.187899+00:00,Nanoleaf0176,ON
2025-12-21T21:38:22.184658+00:00,ESP2light,OFF
2025-12-21T21:39:03.184535+00:00,Nanoleaf0176,OFF
2025-12-21T21:39:48.190278+00:00,ESP1light,OFF
2025-12-21T21:40:13.186458+00:00,ESP3light,ON
2025-12-21T21:40:19.184347+00:00,ESP3light,OFF
2025-12-21T21:40:40.190923+00:00,Nanoleaf0176,ON
2025-12-21T21:40:56.193445+00:00,Nanoleaf1624,OFF
2025-12-21T21:41:24.184905+00:00,ESP1light,ON
2025-12-21T21:42:36.185422+00:00,HueWhite1549,ON
2025-12-21T21:42:38.190529+00:00,Nanoleaf0176,OFF
2025-12-21T21:42:54.184941+00:00,HueWhite1549,OFF
2025-12-21T21:43:29.184908+00:00,Nanoleaf0176,ON
2025-12-21T21:43:56.184644+00:00,Nanoleaf1624,ON
2025-12-21T21:44:22.191964+00:00,Nanoleaf1624,OFF
2025-12-21T21:45:23.185361+00:00,ESP3light,ON
2025-12-21T21:45:46.185052+00:00,ESP3light,OFF
2025-12-21T21:46:26.185310+00:00,ESP2light,ON
2025-12-21T21:46:44.185958+00:00,ESP1light,OFF
2025-12-21T21:47:09.190832+00:00,HueWhite0475,ON
2025-12-21T21:48:14.183658+00:00,HueWhite1549,ON
2025-12-21T21:48:37.184809+00:00,ESP2light,OFF
2025-12-21T21:49:02.184554+00:00,ESP2light,ON
2025-12-21T21:50:19.183461+00:00,Nanoleaf1624,ON
2025-12-21T21:50:30.185205+00:00,ESP2light,OFF
2025-12-21T21:50:47.184723+00:00,ESP1light,ON
2025-12-21T21:53:03.193836+00:00,HueWhite0475,OFF
2025-12-21T21:54:11.188092+00:00,HueWhite0475,ON
2025-12-21T21:54:54.185517+00:00,Nanoleaf1624,OFF
2025-12-21T21:55:31.194456+00:00,Nanoleaf1624,ON
2025-12-21T21:55:41.185765+00:00,HueWhite0475,OFF
2025-12-21T21:56:20.183853+00:00,HueWhite1549,OFF
2025-12-21T21:56:27.185357+00:00,HueWhite1549,ON
2025-12-21T21:57:54.185086+00:00,Nanoleaf1624,OFF
2025-12-21T21:58:44.186557+00:00,ESP2light,ON
2025-12-21T21:58:52.184745+00:00,HueWhite0475,ON
2025-12-21T22:00:21.183502+00:00,ESP2light,OFF
2025-12-21T22:00:31.184748+00:00,Nanoleaf0176,OFF
2025-12-21T22:01:11.193122+00:00,HueWhite0475,OFF
2025-12-21T22:01:30.185595+00:00,ESP1light,OFF
2025-12-21T22:01:54.183924+00:00,Nanoleaf0176,ON
2025-12-21T22:02:55.185164+00:00,ESP3light,ON
2025-12-21T22:03:13.192936+00:00,ESP3light,OFF
2025-12-21T22:03:14.183937+00:00,ESP3light,OFF
2025-12-21T22:04:00.185872+00:00,ESP1light,ON
2025-12-21T22:04:20.185418+00:00,ESP1light,OFF
2025-12-21T22:04:28.184495+00:00,Nanoleaf0176,OFF
2025-12-21T22:04:58.183072+00:00,Nanoleaf0176,ON
2025-12-21T22:05:25.183932+00:00,HueWhite0475,ON
2025-12-21T22:05:59.184658+00:00,HueWhite1549,OFF
2025-12-21T22:06:19.185222+00:00,Nanoleaf0176,OFF
2025-12-21T22:06:26.181364+00:00,ESP3light,ON
2025-12-21T22:06:42.192568+00:00,ESP2light,ON
2025-12-21T22:07:05.185562+00:00,HueWhite0475,OFF
2025-12-21T22:07:27.184310+00:00,Nanoleaf0176,ON
2025-12-21T22:08:30.184212+00:00,ESP1light,ON
2025-12-21T22:08:41.191811+00:00,Nanoleaf1624,ON
2025-12-21T22:08:41.209244+00:00,ESP3light,OFF
2025-12-21T22:08:58.183395+00:00,ESP1light,OFF
2025-12-21T22:09:24.184142+00:00,Nanoleaf0176,OFF
2025-12-21T22:09:56.183874+00:00,ESP3light,ON
2025-12-21T22:10:45.185710+00:00,HueWhite0475,ON
2025-12-21T22:12:29.182798+00:00,ESP2light,OFF
2025-12-21T22:12:36.186420+00:00,HueWhite0475,OFF
2025-12-21T22:12:58.185218+00:00,ESP3light,OFF
2025-12-21T22:13:05.184295+00:00,HueWhite1549,ON
2025-12-21T22:13:57.183453+00:00,HueWhite0475,ON
2025-12-21T22:14:23.185618+00:00,ESP2light,ON
2025-12-21T22:14:39.185587+00:00,Nanoleaf1624,OFF
2025-12-21T22:15:15.184801+00:00,ESP1light,ON
2025-12-21T22:15:29.195525+00:00,Nanoleaf1624,ON
2025-12-21T22:16:13.185559+00:00,ESP1light,OFF
2025-12-21T22:16:26.184545+00:00,ESP2light,OFF
2025-12-21T22:16:33.184389+00:00,HueWhite1549,OFF
2025-12-21T22:16:47.186112+00:00,ESP1light,ON
2025-12-21T22:17:44.185002+00:00,HueWhite0475,OFF
2025-12-21T22:17:47.183894+00:00,HueWhite1549,ON
2025-12-21T22:18:03.184602+00:00,HueWhite0475,ON
2025-12-21T22:18:20.185073+00:00,ESP2light,ON
2025-12-21T22:18:45.192521+00:00,HueWhite1549,OFF
2025-12-21T22:18:54.185142+00:00,ESP3light,ON
2025-12-21T22:19:26.187452+00:00,ESP1light,OFF
2025-12-21T22:20:08.186079+00:00,Nanoleaf1624,OFF
2025-12-21T22:20:35.183229+00:00,ESP1light,ON
2025-12-21T22:20:55.192771+00:00,HueWhite0475,OFF
2025-12-21T22:22:03.184933+00:00,Nanoleaf1624,ON
2025-12-21T22:22:11.184043+00:00,Nanoleaf0176,ON
2025-12-21T22:22:29.184488+00:00,ESP2light,OFF
2025-12-21T22:22:40.182715+00:00,ESP2light,ON
2025-12-21T22:24:08.184303+00:00,ESP3light,OFF
2025-12-21T22:24:17.184960+00:00,Nanoleaf1624,OFF
2025-12-21T22:24:37.195405+00:00,ESP3light,ON
2025-12-21T22:24:43.183947+00:00,Nanoleaf0176,OFF
2025-12-21T22:24:47.192335+00:00,Nanoleaf0176,ON
2025-12-21T22:26:01.185546+00:00,HueWhite1549,ON
2025-12-21T22:26:25.185268+00:00,Nanoleaf1624,ON
2025-12-21T22:26:40.186674+00:00,ESP2light,OFF
2025-12-21T22:26:58.185740+00:00,ESP2light,ON
2025-12-21T22:27:33.185410+00:00,HueWhite0475,ON
2025-12-21T22:27:49.185076+00:00,HueWhite0475,OFF
2025-12-21T22:27:52.183281+00:00,ESP1light,OFF
2025-12-21T22:28:27.185675+00:00,Nanoleaf1624,OFF
2025-12-21T22:28:52.197023+00:00,HueWhite1549,OFF
2025-12-21T22:28:56.183508+00:00,ESP2light,OFF
2025-12-21T22:29:25.181909+00:00,ESP3light,OFF
2025-12-21T22:30:36.188795+00:00,Nanoleaf0176,OFF
2025-12-21T22:30:45.195028+00:00,Nanoleaf0176,ON
2025-12-21T22:31:13.184908+00:00,Nanoleaf1624,ON
2025-12-21T22:31:18.184023+00:00,HueWhite1549,ON
2025-12-21T22:31:20.187881+00:00,ESP1light,ON
2025-12-21T22:31:50.186824+00:00,Nanoleaf0176,OFF
2025-12-21T22:32:55.183482+00:00,ESP1light,OFF
2025-12-21T22:32:59.183095+00:00,HueWhite1549,OFF
2025-12-21T22:33:39.185872+00:00,HueWhite0475,ON
2025-12-21T22:33:43.185849+00:00,HueWhite1549,ON
2025-12-21T22:34:05.184856+00:00,ESP2light,ON
2025-12-21T22:34:47.184344+00:00,ESP1light,ON
2025-12-21T22:35:21.185732+00:00,HueWhite0475,OFF
2025-12-21T22:35:27.185814+00:00,ESP1light,OFF
2025-12-21T22:36:05.185193+00:00,HueWhite1549,OFF
2025-12-21T22:37:19.194259+00:00,Nanoleaf1624,OFF
2025-12-21T22:38:00.185343+00:00,Nanoleaf0176,ON
2025-12-21T22:38:01.184947+00:00,Nanoleaf0176,OFF
2025-12-21T22:39:12.186132+00:00,ESP1light,ON
2025-12-21T22:39:18.184274+00:00,HueWhite1549,ON
2025-12-21T22:39:19.188492+00:00,HueWhite1549,OFF
2025-12-21T22:39:58.186057+00:00,ESP1light,OFF
2025-12-21T22:40:17.187159+00:00,ESP2light,OFF
2025-12-21T22:41:03.187302+00:00,HueWhite0475,ON
2025-12-21T22:41:41.193370+00:00,Nanoleaf0176,ON
2025-12-21T22:42:13.184331+00:00,Nanoleaf1624,ON
2025-12-21T22:42:29.184566+00:00,HueWhite0475,OFF
2025-12-21T22:42:37.185134+00:00,ESP3light,ON
2025-12-21T22:43:06.186408+00:00,ESP3light,OFF
2025-12-21T22:43:51.182478+00:00,ESP3light,ON
2025-12-21T22:44:05.185427+00:00,ESP2light,ON
2025-12-21T22:44:31.184653+00:00,ESP1light,ON
2025-12-21T22:45:20.185556+00:00,ESP2light,OFF
2025-12-21T22:45:39.186585+00:00,ESP1light,OFF
2025-12-21T22:45:49.183772+00:00,ESP2light,ON
2025-12-21T22:46:27.186951+00:00,ESP1light,ON
2025-12-21T22:46:28.185036+00:00,ESP2light,OFF
2025-12-21T22:46:46.197366+00:00,ESP3light,OFF
2025-12-21T22:46:49.186504+00:00,Nanoleaf0176,OFF
2025-12-21T22:47:27.185051+00:00,Nanoleaf1624,OFF
2025-12-21T22:48:23.183597+00:00,Nanoleaf0176,ON
2025-12-21T22:48:46.185950+00:00,ESP3light,ON
2025-12-21T22:49:02.193557+00:00,Nanoleaf0176,OFF
2025-12-21T22:49:09.187404+00:00,ESP2light,ON
2025-12-21T22:49:57.183332+00:00,ESP2light,OFF
2025-12-21T22:50:44.185510+00:00,ESP1light,OFF
2025-12-21T22:50:45.184644+00:00,ESP1light,OFF
2025-12-21T22:52:39.183807+00:00,ESP2light,ON
2025-12-21T22:53:03.185245+00:00,ESP2light,OFF
2025-12-21T22:53:05.185280+00:00,ESP2light,ON
2025-12-21T22:53:24.185704+00:00,ESP1light,ON
2025-12-21T22:53:42.193740+00:00,ESP3light,OFF
2025-12-21T22:54:46.187103+00:00,HueWhite1549,ON
2025-12-21T22:54:52.184381+00:00,ESP1light,OFF
2025-12-21T22:55:18.185044+00:00,ESP1light,ON
2025-12-21T22:55:42.194529+00:00,Nanoleaf1624,ON
2025-12-21T22:55:58.184648+00:00,Nanoleaf1624,OFF
2025-12-21T22:56:23.185708+00:00,Nanoleaf1624,ON
2025-12-21T22:56:51.186696+00:00,Nanoleaf1624,OFF
2025-12-21T22:58:09.184779+00:00,ESP1light,OFF
2025-12-21T22:58:19.191967+00:00,HueWhite0475,ON
2025-12-21T22:59:13.185768+00:00,Nanoleaf1624,ON
2025-12-21T22:59:38.186066+00:00,Nanoleaf0176,ON
2025-12-21T22:59:46.186124+00:00,ESP3light,ON
2025-12-21T23:00:18.187003+00:00,Nanoleaf1624,OFF
2025-12-21T23:00:42.186670+00:00,HueWhite0475,OFF
2025-12-21T23:01:41.183216+00:00,HueWhite1549,OFF
2025-12-21T23:02:39.183420+00:00,HueWhite1549,ON
2025-12-21T23:02:48.185985+00:00,ESP2light,OFF
2025-12-21T23:03:01.183585+00:00,ESP2light,ON
2025-12-21T23:03:31.184871+00:00,ESP1light,ON
2025-12-21T23:04:14.185380+00:00,ESP3light,OFF
2025-12-21T23:04:18.193117+00:00,HueWhite1549,OFF
2025-12-21T23:04:50.185287+00:00,HueWhite0475,ON
2025-12-21T23:05:47.186103+00:00,HueWhite1549,ON
2025-12-21T23:05:54.185095+00:00,Nanoleaf0176,OFF
2025-12-21T23:06:38.195718+00:00,ESP1light,OFF
2025-12-21T23:06:40.217062+00:00,ESP1light,ON
2025-12-21T23:07:52.185946+00:00,Nanoleaf1624,ON
2025-12-21T23:07:56.185154+00:00,HueWhite0475,OFF
2025-12-21T23:08:40.185965+00:00,HueWhite0475,ON
2025-12-21T23:09:25.184917+00:00,Nanoleaf1624,OFF
2025-12-21T23:09:40.187025+00:00,Nanoleaf0176,ON
2025-12-21T23:10:05.185251+00:00,ESP2light,OFF
2025-12-21T23:10:28.184405+00:00,HueWhite1549,OFF
2025-12-21T23:10:34.184769+00:00,HueWhite0475,OFF
2025-12-21T23:11:00.194460+00:00,HueWhite1549,ON
2025-12-21T23:11:10.191429+00:00,Nanoleaf0176,OFF
2025-12-21T23:12:40.186855+00:00,HueWhite1549,OFF
2025-12-21T23:13:02.186151+00:00,ESP3light,ON
2025-12-21T23:13:47.193999+00:00,Nanoleaf1624,ON
2025-12-21T23:13:51.185414+00:00,HueWhite0475,ON
2025-12-21T23:14:40.184687+00:00,Nanoleaf1624,OFF
2025-12-21T23:14:48.186024+00:00,ESP3light,OFF
2025-12-21T23:14:56.185405+00:00,ESP1light,OFF
2025-12-21T23:15:36.185410+00:00,ESP2light,ON
2025-12-21T23:15:55.186387+00:00,HueWhite0475,OFF
2025-12-21T23:16:13.185567+00:00,ESP3light,ON
2025-12-21T23:16:48.184145+00:00,HueWhite0475,ON
2025-12-21T23:17:40.186951+00:00,Nanoleaf0176,ON
2025-12-21T23:17:45.182581+00:00,Nanoleaf0176,OFF
2025-12-21T23:18:20.184111+00:00,HueWhite0475,OFF
