Timestamp,Device,Command
2025-12-22T10:35:05.481299+00:00,Nanoleaf0176,OFF
2025-12-22T10:35:21.479943+00:00,Nanoleaf1624,OFF
2025-12-22T10:35:26.482034+00:00,ESP2light,ON
2025-12-22T10:36:33.488578+00:00,HueWhite1549,OFF
2025-12-22T10:36:53.480249+00:00,Nanoleaf0176,ON
2025-12-22T10:37:52.481784+00:00,Nanoleaf1624,ON
2025-12-22T10:37:59.480364+00:00,HueWhite0475,ON
2025-12-22T10:38:16.487620+00:00,ESP3light,ON
2025-12-22T10:38:26.481010+00:00,HueWhite0475,OFF
2025-12-22T10:38:54.479279+00:00,Nanoleaf0176,OFF
2025-12-22T10:39:02.483140+00:00,HueWhite1549,ON
2025-12-22T10:39:36.480458+00:00,ESP2light,OFF
2025-12-22T10:39:48.487883+00:00,ESP1light,ON
2025-12-22T10:40:49.481762+00:00,ESP1light,OFF
2025-12-22T10:41:07.481892+00:00,ESP3light,OFF
2025-12-22T10:41:33.479334+00:00,Nanoleaf1624,OFF
2025-12-22T10:41:45.480990+00:00,HueWhite1549,OFF
2025-12-22T10:42:35.481392+00:00,Nanoleaf0176,ON
2025-12-22T10:42:45.481850+00:00,Nanoleaf1624,ON
2025-12-22T10:43:12.479070+00:00,ESP1light,ON
2025-12-22T10:43:50.488196+00:00,Nanoleaf0176,OFF
2025-12-22T10:44:00.476733+00:00,HueWhite0475,ON
2025-12-22T10:45:05.479746+00:00,ESP2light,ON
2025-12-22T10:45:09.482276+00:00,ESP3light,ON
2025-12-22T10:46:05.480598+00:00,ESP2light,OFF
2025-12-22T10:46:21.482877+00:00,ESP3light,OFF
2025-12-22T10:46:40.480888+00:00,Nanoleaf1624,OFF
2025-12-22T10:47:37.481637+00:00,ESP1light,OFF
2025-12-22T10:48:36.480526+00:00,ESP1light,ON
2025-12-22T10:49:18.480148+00:00,ESP1light,OFF
2025-12-22T10:49:27.481455+00:00,Nanoleaf0176,ON
2025-12-22T10:50:01.478803+00:00,ESP1light,ON
2025-12-22T10:50:02.480470+00:00,HueWhite1549,ON
2025-12-22T10:50:40.480914+00:00,HueWhite1549,OFF
2025-12-22T10:50:47.478100+00:00,Nanoleaf0176,OFF
2025-12-22T10:51:07.479942+00:00,Nanoleaf0176,ON
2025-12-22T10:51:41.481280+00:00,Nanoleaf1624,ON
2025-12-22T10:53:00.486945+00:00,Nanoleaf1624,OFF
2025-12-22T10:53:03.481076+00:00,ESP1light,OFF
2025-12-22T10:53:04.480490+00:00,HueWhite1549,ON
2025-12-22T10:54:06.479011+00:00,Nanoleaf1624,ON
2025-12-22T10:54:20.480260+00:00,HueWhite1549,OFF
2025-12-22T10:55:45.479089+00:00,Nanoleaf0176,OFF
2025-12-22T10:56:23.480879+00:00,ESP1light,ON
2025-12-22T10:56:59.482349+00:00,ESP1light,OFF
2025-12-22T10:57:01.480485+00:00,Nanoleaf1624,OFF
2025-12-22T10:58:21.487559+00:00,HueWhite1549,ON
2025-12-22T10:58:42.478698+00:00,Nanoleaf0176,ON
2025-12-22T10:58:57.481066+00:00,HueWhite0475,OFF
2025-12-22T10:59:40.478169+00:00,Nanoleaf1624,ON
2025-12-22T11:00:10.484167+00:00,Nanoleaf0176,OFF
2025-12-22T11:00:50.478025+00:00,Nanoleaf1624,OFF
2025-12-22T11:01:06.481805+00:00,ESP3light,ON
2025-12-22T11:01:24.481350+00:00,Nanoleaf0176,ON
2025-12-22T11:01:48.488482+00:00,ESP2light,ON
2025-12-22T11:01:50.480981+00:00,ESP2light,OFF
2025-12-22T11:03:44.479314+00:00,ESP3light,OFF
2025-12-22T11:03:45.478747+00:00,Nanoleaf0176,OFF
2025-12-22T11:04:16.479719+00:00,Nanoleaf1624,ON
2025-12-22T11:04:25.478428+00:00,Nanoleaf1624,OFF
2025-12-22T11:05:38.480022+00:00,Nanoleaf0176,ON
2025-12-22T11:05:44.480250+00:00,ESP1light,ON
2025-12-22T11:06:03.481859+00:00,Nanoleaf1624,ON
2025-12-22T11:06:20.488615+00:00,ESP2light,ON
2025-12-22T11:06:47.479978+00:00,Nanoleaf1624,OFF
2025-12-22T11:07:00.480670+00:00,HueWhite1549,OFF
2025-12-22T11:08:13.479571+00:00,ESP3light,ON
2025-12-22T11:09:21.479131+00:00,HueWhite1549,ON
2025-12-22T11:09:29.482154+00:00,ESP1light,OFF
2025-12-22T11:09:48.479121+00:00,HueWhite0475,ON
2025-12-22T11:10:30.490531+00:00,Nanoleaf0176,OFF
2025-12-22T11:10:31.482864+00:00,ESP3light,OFF
2025-12-22T11:10:47.480923+00:00,HueWhite1549,OFF
2025-12-22T11:10:50.481450+00:00,Nanoleaf0176,ON
2025-12-22T11:11:44.481324+00:00,HueWhite0475,OFF
2025-12-22T11:11:54.481948+00:00,ESP2light,OFF
2025-12-22T11:12:05.482645+00:00,Nanoleaf1624,ON
2025-12-22T11:14:01.480753+00:00,HueWhite1549,ON
2025-12-22T11:14:10.481467+00:00,HueWhite1549,OFF
2025-12-22T11:14:16.488106+00:00,Nanoleaf0176,OFF
2025-12-22T11:14:49.482771+00:00,Nanoleaf1624,OFF
2025-12-22T11:15:03.482243+00:00,ESP3light,ON
2025-12-22T11:15:30.482210+00:00,ESP1light,ON
2025-12-22T11:15:48.489254+00:00,ESP1light,OFF
2025-12-22T11:16:44.482177+00:00,ESP1light,ON
2025-12-22T11:17:38.480585+00:00,HueWhite1549,ON
2025-12-22T11:18:29.481451+00:00,HueWhite1549,OFF
2025-12-22T11:18:32.482366+00:00,ESP2light,ON
2025-12-22T11:18:33.480369+00:00,ESP1light,OFF
2025-12-22T11:18:56.478370+00:00,HueWhite0475,ON
2025-12-22T11:19:59.480168+00:00,HueWhite0475,OFF
2025-12-22T11:20:25.480898+00:00,ESP3light,OFF
2025-12-22T11:20:46.482341+00:00,HueWhite0475,ON
2025-12-22T11:22:16.490938+00:00,ESP1light,ON
2025-12-22T11:22:40.480792+00:00,Nanoleaf1624,ON
2025-12-22T11:23:24.480241+00:00,Nanoleaf1624,OFF
2025-12-22T11:23:24.496763+00:00,HueWhite1549,ON
2025-12-22T11:24:11.485986+00:00,Nanoleaf1624,ON
2025-12-22T11:24:42.480004+00:00,ESP2light,OFF
2025-12-22T11:25:50.480399+00:00,Nanoleaf1624,OFF
2025-12-22T11:26:13.480356+00:00,HueWhite1549,OFF
2025-12-22T11:26:57.479943+00:00,ESP1light,OFF
2025-12-22T11:27:24.480495+00:00,Nanoleaf1624,ON
2025-12-22T11:27:56.480326+00:00,Nanoleaf1624,OFF
2025-12-22T11:28:04.481324+00:00,ESP2light,ON
2025-12-22T11:28:45.480048+00:00,ESP2light,OFF
2025-12-22T11:29:00.483958+00:00,HueWhite1549,ON
2025-12-22T11:29:06.482124+00:00,ESP1light,ON
2025-12-22T11:29:23.480973+00:00,ESP1light,OFF
2025-12-22T11:29:28.481626+00:00,HueWhite0475,OFF
2025-12-22T11:30:32.480725+00:00,ESP1light,ON
2025-12-22T11:30:48.482046+00:00,HueWhite0475,ON
2025-12-22T11:31:28.480961+00:00,ESP2light,ON
2025-12-22T11:32:46.482006+00:00,ESP3light,ON
2025-12-22T11:33:02.478856+00:00,ESP3light,OFF
2025-12-22T11:33:10.488227+00:00,Nanoleaf1624,ON
2025-12-22T11:33:23.480783+00:00,ESP1light,OFF
2025-12-22T11:34:44.495214+00:00,Nanoleaf1624,OFF
2025-12-22T11:34:44.496354+00:00,ESP2light,OFF
2025-12-22T11:35:20.481405+00:00,ESP2light,ON
2025-12-22T11:35:35.482253+00:00,ESP2light,OFF
2025-12-22T11:36:24.482376+00:00,Nanoleaf1624,ON
2025-12-22T11:37:11.479431+00:00,ESP1light,ON
2025-12-22T11:37:21.489004+00:00,ESP2light,ON
2025-12-22T11:38:29.481293+00:00,ESP2light,OFF
2025-12-22T11:38:30.482069+00:00,HueWhite1549,OFF
2025-12-22T11:38:41.480578+00:00,ESP1light,OFF
2025-12-22T11:39:15.488071+00:00,ESP3light,ON
2025-12-22T11:39:35.480289+00:00,ESP2light,ON
2025-12-22T11:40:08.478215+00:00,Nanoleaf0176,ON
2025-12-22T11:40:08.497957+00:00,ESP2light,OFF
2025-12-22T11:40:38.488670+00:00,HueWhite0475,OFF
2025-12-22T11:41:00.478971+00:00,ESP2light,ON
2025-12-22T11:42:31.478499+00:00,HueWhite0475,ON
2025-12-22T11:42:32.486533+00:00,Nanoleaf1624,OFF
2025-12-22T11:42:59.481809+00:00,ESP1light,ON
2025-12-22T11:43:34.480997+00:00,ESP1light,OFF
2025-12-22T11:43:44.482363+00:00,Nanoleaf1624,ON
2025-12-22T11:44:41.478533+00:00,HueWhite1549,ON
2025-12-22T11:44:49.481005+00:00,Nanoleaf0176,OFF
2025-12-22T11:44:58.497246+00:00,Nanoleaf1624,OFF
2025-12-22T11:45:30.481123+00:00,ESP1light,ON
2025-12-22T11:45:44.479851+00:00,Nanoleaf0176,ON
2025-12-22T11:45:57.480248+00:00,Nanoleaf1624,ON
2025-12-22T11:47:03.488752+00:00,ESP1light,OFF
2025-12-22T11:47:13.480840+00:00,HueWhite0475,OFF
2025-12-22T11:47:20.482419+00:00,ESP3light,OFF
2025-12-22T11:48:06.481619+00:00,ESP3light,ON
2025-12-22T11:48:26.479704+00:00,ESP3light,OFF
2025-12-22T11:48:28.488063+00:00,ESP3light,ON
2025-12-22T11:49:34.481641+00:00,Nanoleaf0176,OFF
2025-12-22T11:49:58.480805+00:00,Nanoleaf0176,ON
2025-12-22T11:50:32.482992+00:00,HueWhite0475,ON
2025-12-22T11:50:58.481009+00:00,Nanoleaf1624,OFF
2025-12-22T11:51:24.478062+00:00,HueWhite1549,OFF
2025-12-22T11:51:48.478183+00:00,Nanoleaf0176,OFF
2025-12-22T11:52:15.481519+00:00,HueWhite0475,OFF
2025-12-22T11:52:45.481409+00:00,ESP1light,ON
2025-12-22T11:52:53.479220+00:00,Nanoleaf0176,ON
2025-12-22T11:53:25.481295+00:00,ESP1light,OFF
2025-12-22T11:54:12.480578+00:00,HueWhite1549,ON
2025-12-22T11:55:22.479325+00:00,ESP1light,ON
2025-12-22T11:55:31.480664+00:00,HueWhite1549,OFF
2025-12-22T11:56:02.482444+00:00,HueWhite1549,ON
2025-12-22T11:56:22.481361+00:00,HueWhite1549,OFF
2025-12-22T11:56:56.528039+00:00,Nanoleaf0176,OFF
2025-12-22T11:57:24.481034+00:00,Nanoleaf1624,ON
2025-12-22T11:57:39.480741+00:00,Nanoleaf0176,ON
2025-12-22T11:58:03.479699+00:00,Nanoleaf1624,OFF
2025-12-22T11:58:04.480454+00:00,Nanoleaf1624,ON
2025-12-22T11:58:22.485188+00:00,HueWhite0475,ON
2025-12-22T11:59:07.480298+00:00,Nanoleaf1624,OFF
2025-12-22T11:59:20.480783+00:00,ESP1light,OFF
2025-12-22T12:00:11.480515+00:00,ESP2light,OFF
2025-12-22T12:00:28.488477+00:00,HueWhite0475,OFF
2025-12-22T12:00:42.480517+00:00,ESP3light,OFF
2025-12-22T12:01:27.479499+00:00,ESP1light,ON
2025-12-22T12:01:36.480131+00:00,Nanoleaf0176,OFF
2025-12-22T12:02:11.482435+00:00,HueWhite0475,ON
2025-12-22T12:02:22.486634+00:00,Nanoleaf1624,ON
2025-12-22T12:02:58.481217+00:00,ESP2light,ON
2025-12-22T12:03:06.481027+00:00,HueWhite1549,ON
2025-12-22T12:03:23.479943+00:00,ESP3light,ON
2025-12-22T12:04:21.487089+00:00,ESP3light,OFF
2025-12-22T12:05:08.480331+00:00,Nanoleaf1624,OFF
2025-12-22T12:05:15.481794+00:00,ESP1light,OFF
2025-12-22T12:05:41.481141+00:00,ESP1light,ON
2025-12-22T12:06:24.488621+00:00,ESP2light,OFF
2025-12-22T12:06:46.480393+00:00,ESP1light,OFF
2025-12-22T12:07:01.481624+00:00,Nanoleaf1624,ON
2025-12-22T12:07:30.482883+00:00,ESP3light,ON
2025-12-22T12:07:55.480838+00:00,Nanoleaf1624,OFF
2025-12-22T12:08:23.484940+00:00,ESP3light,OFF
2025-12-22T12:09:09.481283+00:00,ESP2light,ON
2025-12-22T12:09:52.480118+00:00,ESP3light,ON
2025-12-22T12:09:55.482572+00:00,HueWhite1549,OFF
2025-12-22T12:10:48.489892+00:00,Nanoleaf1624,ON
2025-12-22T12:10:58.478728+00:00,Nanoleaf0176,ON
2025-12-22T12:11:25.480821+00:00,ESP1light,ON
2025-12-22T12:12:02.480607+00:00,ESP1light,OFF
2025-12-22T12:12:50.481968+00:00,HueWhite1549,ON
2025-12-22T12:13:26.481687+00:00,ESP2light,OFF
2025-12-22T12:13:32.478386+00:00,ESP2light,ON
2025-12-22T12:13:44.488119+00:00,ESP3light,OFF
2025-12-22T12:13:54.481515+00:00,ESP1light,ON
2025-12-22T12:14:18.487563+00:00,HueWhite0475,OFF
2025-12-22T12:14:59.481432+00:00,HueWhite0475,ON
2025-12-22T12:15:22.480537+00:00,ESP3light,ON
2025-12-22T12:15:43.481609+00:00,ESP2light,OFF
2025-12-22T12:15:53.483140+00:00,HueWhite0475,OFF
2025-12-22T12:17:27.481358+00:00,Nanoleaf1624,OFF
2025-12-22T12:17:55.481927+00:00,Nanoleaf0176,OFF
2025-12-22T12:18:41.480055+00:00,HueWhite0475,ON
2025-12-22T12:19:11.487015+00:00,HueWhite0475,OFF
2025-12-22T12:19:13.481544+00:00,ESP1light,OFF
2025-12-22T12:20:23.481992+00:00,HueWhite0475,ON
2025-12-22T12:20:31.480508+00:00,Nanoleaf0176,ON
2025-12-22T12:20:59.480883+00:00,ESP1light,ON
2025-12-22T12:21:04.489104+00:00,Nanoleaf1624,ON
2025-12-22T12:21:16.481956+00:00,ESP3light,OFF
2025-12-22T12:21:20.481657+00:00,ESP1light,OFF
2025-12-22T12:22:05.480864+00:00,HueWhite0475,OFF
2025-12-22T12:22:09.480729+00:00,ESP2light,ON
2025-12-22T12:22:58.486861+00:00,Nanoleaf1624,OFF
2025-12-22T12:23:04.478571+00:00,ESP2light,OFF
2025-12-22T12:23:22.480516+00:00,ESP3light,ON
2025-12-22T12:24:06.481007+00:00,Nanoleaf0176,OFF
2025-12-22T12:24:14.480526+00:00,HueWhite1549,OFF
2025-12-22T12:24:39.485657+00:00,Nanoleaf0176,ON
2025-12-22T12:24:41.478465+00:00,ESP2light,ON
2025-12-22T12:25:14.479283+00:00,ESP1light,ON
2025-12-22T12:25:36.480702+00:00,HueWhite0475,ON
2025-12-22T12:26:14.481457+00:00,HueWhite0475,OFF
2025-12-22T12:26:24.488553+00:00,ESP3light,OFF
2025-12-22T12:27:44.479591+00:00,Nanoleaf1624,ON
2025-12-22T12:27:44.495949+00:00,ESP3light,ON
2025-12-22T12:28:26.480630+00:00,ESP1light,OFF
2025-12-22T12:28:36.487729+00:00,HueWhite0475,ON
2025-12-22T12:29:18.482745+00:00,ESP3light,OFF
2025-12-22T12:30:29.479770+00:00,ESP1light,ON
2025-12-22T12:31:35.490335+00:00,Nanoleaf0176,OFF
2025-12-22T12:31:56.482853+00:00,ESP3light,ON
2025-12-22T12:32:07.483776+00:00,Nanoleaf1624,OFF
2025-12-22T12:32:13.482169+00:00,Nanoleaf1624,ON
2025-12-22T12:32:37.481167+00:00,HueWhite1549,ON
2025-12-22T12:32:53.489295+00:00,ESP2light,OFF
2025-12-22T12:32:53.508418+00:00,ESP1light,OFF
2025-12-22T12:34:22.479495+00:00,ESP2light,ON
2025-12-22T12:35:36.489207+00:00,Nanoleaf0176,ON
2025-12-22T12:35:36.504728+00:00,ESP2light,OFF
2025-12-22T12:36:01.477983+00:00,Nanoleaf1624,OFF
2025-12-22T12:36:25.481074+00:00,Nanoleaf1624,ON
2025-12-22T12:37:18.479327+00:00,ESP3light,OFF
2025-12-22T12:37:26.488274+00:00,Nanoleaf1624,OFF
2025-12-22T12:37:38.482768+00:00,ESP2light,ON
2025-12-22T12:38:31.480658+00:00,Nanoleaf0176,OFF
2025-12-22T12:39:15.483616+00:00,HueWhite1549,OFF
2025-12-22T12:39:43.487108+00:00,ESP1light,ON
2025-12-22T12:39:53.481356+00:00,ESP3light,ON
2025-12-22T12:40:04.481708+00:00,Nanoleaf0176,ON
2025-12-22T12:40:15.481315+00:00,HueWhite0475,OFF
2025-12-22T12:41:16.486855+00:00,Nanoleaf0176,OFF
2025-12-22T12:41:17.480320+00:00,ESP1light,OFF
2025-12-22T12:41:38.481435+00:00,ESP2light,OFF
2025-12-22T12:41:56.482926+00:00,ESP1light,ON
2025-12-22T12:42:05.480283+00:00,HueWhite0475,ON
2025-12-22T12:42:29.488584+00:00,Nanoleaf1624,ON
2025-12-22T12:42:49.480787+00:00,HueWhite1549,ON
2025-12-22T12:43:42.480849+00:00,ESP2light,ON
2025-12-22T12:44:45.481154+00:00,ESP3light,OFF
2025-12-22T12:44:53.480224+00:00,HueWhite1549,OFF
2025-12-22T12:44:58.495012+00:00,ESP3light,ON
2025-12-22T12:46:09.480042+00:00,HueWhite1549,ON
2025-12-22T12:46:12.480566+00:00,HueWhite1549,OFF
2025-12-22T12:46:39.480393+00:00,ESP3light,OFF
2025-12-22T12:46:52.486286+00:00,HueWhite1549,ON
2025-12-22T12:47:30.482654+00:00,Nanoleaf0176,ON
2025-12-22T12:48:06.481825+00:00,ESP3light,ON
2025-12-22T12:48:13.478854+00:00,HueWhite1549,OFF
2025-12-22T12:48:33.478685+00:00,HueWhite1549,ON
2025-12-22T12:48:37.485196+00:00,ESP1light,OFF
2025-12-22T12:49:02.480868+00:00,ESP2light,OFF
2025-12-22T12:49:05.481595+00:00,HueWhite0475,OFF
2025-12-22T12:49:48.481671+00:00,ESP1light,ON
2025-12-22T12:50:33.481285+00:00,HueWhite0475,ON
2025-12-22T12:50:40.481285+00:00,HueWhite0475,OFF
2025-12-22T12:50:51.479599+00:00,ESP2light,ON
2025-12-22T12:51:00.479348+00:00,ESP3light,OFF
2025-12-22T12:52:04.482435+00:00,ESP1light,OFF
2025-12-22T12:52:22.482429+00:00,HueWhite1549,OFF
2025-12-22T12:52:45.489559+00:00,ESP2light,OFF
2025-12-22T12:53:15.480154+00:00,HueWhite0475,ON
2025-12-22T12:54:14.482415+00:00,ESP2light,ON
2025-12-22T12:54:24.480069+00:00,Nanoleaf1624,OFF
2025-12-22T12:55:10.487814+00:00,Nanoleaf0176,OFF
2025-12-22T12:55:28.480723+00:00,ESP2light,OFF
2025-12-22T12:55:51.481810+00:00,HueWhite1549,ON
2025-12-22T12:56:14.482335+00:00,ESP2light,ON
2025-12-22T12:56:20.481979+00:00,HueWhite1549,OFF
2025-12-22T12:57:01.478915+00:00,Nanoleaf1624,ON
2025-12-22T12:57:03.526904+00:00,Nanoleaf1624,OFF
2025-12-22T12:57:45.481516+00:00,Nanoleaf1624,ON
2025-12-22T12:58:24.480139+00:00,HueWhite0475,OFF
2025-12-22T12:58:49.481653+00:00,ESP3light,ON
2025-12-22T12:59:21.487110+00:00,HueWhite1549,ON
2025-12-22T12:59:37.482405+00:00,ESP3light,OFF
2025-12-22T12:59:39.480133+00:00,ESP3light,ON
2025-12-22T13:00:00.480489+00:00,HueWhite0475,ON
2025-12-22T13:00:07.480330+00:00,HueWhite0475,OFF
2025-12-22T13:03:05.480569+00:00,ESP2light,OFF
2025-12-22T13:03:36.479294+00:00,ESP2light,ON
2025-12-22T13:03:38.482441+00:00,HueWhite0475,ON
2025-12-22T13:04:30.482413+00:00,ESP1light,ON
2025-12-22T13:04:56.480603+00:00,HueWhite0475,OFF
2025-12-22T13:05:55.479931+00:00,ESP3light,OFF
2025-12-22T13:06:38.479117+00:00,HueWhite1549,OFF
2025-12-22T13:07:20.481869+00:00,ESP3light,ON
2025-12-22T13:07:56.489567+00:00,ESP2light,OFF
2025-12-22T13:09:38.480523+00:00,HueWhite1549,ON
2025-12-22T13:09:49.480370+00:00,ESP2light,ON
2025-12-22T13:09:56.480963+00:00,ESP3light,OFF
2025-12-22T13:10:40.483280+00:00,HueWhite0475,ON
2025-12-22T13:10:43.479747+00:00,Nanoleaf0176,ON
2025-12-22T13:11:02.480141+00:00,HueWhite1549,OFF
2025-12-22T13:11:07.479490+00:00,Nanoleaf1624,OFF
2025-12-22T13:12:12.485920+00:00,ESP1light,OFF
2025-12-22T13:12:16.480371+00:00,Nanoleaf1624,ON
2025-12-22T13:12:55.481069+00:00,ESP1light,ON
2025-12-22T13:13:09.480292+00:00,HueWhite0475,OFF
2025-12-22T13:14:02.480910+00:00,HueWhite1549,ON
2025-12-22T13:14:39.481772+00:00,ESP3light,ON
2025-12-22T13:15:18.479741+00:00,Nanoleaf1624,OFF
2025-12-22T13:15:26.481102+00:00,ESP3light,OFF
2025-12-22T13:15:56.481113+00:00,ESP2light,OFF
2025-12-22T13:16:00.488900+00:00,Nanoleaf1624,ON
2025-12-22T13:16:50.482000+00:00,Nanoleaf1624,OFF
2025-12-22T13:17:55.480887+00:00,Nanoleaf0176,OFF
2025-12-22T13:18:03.482597+00:00,ESP3light,ON
2025-12-22T13:19:21.485435+00:00,HueWhite0475,ON
2025-12-22T13:19:25.479973+00:00,HueWhite0475,OFF
2025-12-22T13:19:35.480447+00:00,ESP1light,OFF
2025-12-22T13:20:15.480278+00:00,ESP1light,ON
2025-12-22T13:20:37.479943+00:00,Nanoleaf0176,ON
2025-12-22T13:22:01.488288+00:00,ESP2light,ON
2025-12-22T13:22:35.481085+00:00,ESP1light,OFF
2025-12-22T13:23:14.479738+00:00,ESP3light,OFF
2025-12-22T13:23:30.480925+00:00,HueWhite0475,ON
2025-12-22T13:24:33.481957+00:00,Nanoleaf0176,OFF
2025-12-22T13:25:12.480711+00:00,HueWhite0475,OFF
2025-12-22T13:25:32.481556+00:00,HueWhite1549,OFF
2025-12-22T13:25:35.481542+00:00,Nanoleaf1624,ON
2025-12-22T13:26:27.490736+00:00,Nanoleaf0176,ON
2025-12-22T13:27:48.481811+00:00,Nanoleaf1624,OFF
2025-12-22T13:28:15.479477+00:00,ESP2light,OFF
2025-12-22T13:28:46.481740+00:00,Nanoleaf0176,OFF
2025-12-22T13:29:15.479811+00:00,ESP2light,ON
2025-12-22T13:29:22.480706+00:00,Nanoleaf1624,ON
2025-12-22T13:30:18.484527+00:00,Nanoleaf0176,ON
2025-12-22T13:30:53.485234+00:00,HueWhite0475,ON
2025-12-22T13:30:55.476205+00:00,ESP1light,ON
2025-12-22T13:31:02.480515+00:00,HueWhite1549,ON
2025-12-22T13:31:26.482955+00:00,Nanoleaf0176,OFF
2025-12-22T13:32:42.480378+00:00,ESP3light,ON
2025-12-22T13:33:10.488989+00:00,HueWhite0475,OFF
2025-12-22T13:33:42.480452+00:00,HueWhite0475,ON
2025-12-22T13:34:14.483472+00:00,HueWhite0475,OFF
2025-12-22T13:34:15.480084+00:00,Nanoleaf0176,ON
2025-12-22T13:34:44.481842+00:00,ESP2light,OFF
2025-12-22T13:35:22.490537+00:00,Nanoleaf1624,OFF
2025-12-22T13:36:11.481640+00:00,Nanoleaf1624,ON
2025-12-22T13:36:14.481779+00:00,ESP3light,OFF
2025-12-22T13:37:35.481800+00:00,ESP1light,OFF
