entity_id,state,last_changed
light.esp1light,on,2025-12-22T18:22:09.814Z
light.esp1light,off,2025-12-22T18:29:10.747Z
light.esp1light,on,2025-12-22T18:29:46.814Z
light.esp1light,off,2025-12-22T18:29:50.746Z
light.esp1light,on,2025-12-22T18:47:56.828Z
light.esp1light,off,2025-12-22T18:50:35.742Z
light.esp1light,on,2025-12-22T18:57:13.822Z
light.esp1light,off,2025-12-22T18:59:39.763Z
light.esp1light,on,2025-12-22T18:59:45.832Z
light.esp1light,off,2025-12-22T19:00:42.751Z
light.esp1light,on,2025-12-22T19:01:24.800Z
light.esp1light,off,2025-12-22T19:04:03.765Z
light.esp1light,on,2025-12-22T19:10:55.820Z
light.esp1light,off,2025-12-22T19:13:40.760Z
light.esp1light,on,2025-12-22T19:20:57.832Z
light.esp1light,off,2025-12-22T19:21:09.755Z
light.esp1light,on,2025-12-22T19:28:37.810Z
light.esp1light,off,2025-12-22T19:32:11.749Z
light.esp1light,on,2025-12-22T19:41:14.838Z
light.esp1light,off,2025-12-22T19:46:28.744Z
light.esp1light,on,2025-12-22T19:49:03.820Z
light.esp1light,off,2025-12-22T19:53:38.755Z
light.esp1light,on,2025-12-22T19:55:58.825Z
light.esp1light,off,2025-12-22T19:57:34.756Z
light.esp1light,on,2025-12-22T19:59:42.824Z
light.esp1light,off,2025-12-22T20:02:02.767Z
light.esp1light,on,2025-12-22T20:02:58.801Z
light.esp1light,off,2025-12-22T20:07:26.766Z
light.esp1light,on,2025-12-22T20:08:58.837Z
light.esp1light,off,2025-12-22T20:11:16.738Z
light.esp1light,on,2025-12-22T20:11:19.811Z
light.esp1light,off,2025-12-22T20:12:40.770Z
light.esp1light,on,2025-12-22T20:16:50.805Z
light.esp1light,off,2025-12-22T20:18:27.773Z
light.esp1light,on,2025-12-22T20:22:30.811Z
light.esp1light,off,2025-12-22T20:33:02.757Z
light.esp1light,on,2025-12-22T20:34:19.814Z
light.esp1light,off,2025-12-22T20:34:25.752Z
light.esp1light,on,2025-12-22T20:35:07.829Z
light.esp1light,off,2025-12-22T20:38:21.731Z
light.esp1light,on,2025-12-22T20:44:17.803Z
light.esp1light,off,2025-12-22T20:45:18.746Z
light.esp1light,on,2025-12-22T20:48:27.810Z
light.esp1light,off,2025-12-22T20:49:12.756Z
light.esp1light,on,2025-12-22T20:53:23.804Z
light.esp1light,off,2025-12-22T20:55:57.749Z
light.esp1light,on,2025-12-22T20:56:34.807Z
light.esp1light,off,2025-12-22T20:58:36.760Z
light.esp1light,on,2025-12-22T20:59:12.837Z
light.esp1light,off,2025-12-22T21:05:09.760Z
light.esp1light,on,2025-12-22T21:05:19.804Z
light.esp1light,off,2025-12-22T21:05:24.760Z
light.esp1light,on,2025-12-22T21:05:45.810Z
light.esp1light,off,2025-12-22T21:06:09.769Z
light.esp1light,on,2025-12-22T21:14:58.856Z
light.esp1light,off,2025-12-22T21:17:11.758Z
light.esp1light,on,2025-12-22T21:19:51.802Z
light.esp1light,off,2025-12-22T21:22:33.755Z
light.esp1light,on,2025-12-22T21:24:23.819Z
light.esp1light,off,2025-12-22T21:29:28.760Z
light.esp1light,on,2025-12-22T21:37:28.809Z
light.esp1light,off,2025-12-22T21:42:24.750Z
light.esp1light,on,2025-12-22T21:44:33.805Z
light.esp1light,off,2025-12-22T21:46:45.764Z
light.esp1light,on,2025-12-22T21:50:16.825Z
light.esp1light,off,2025-12-22T21:57:09.771Z
light.esp2light,off,2025-12-22T10:00:00.000Z
light.esp2light,on,2025-12-22T10:04:51.813Z
light.esp2light,off,2025-12-22T10:05:52.742Z
light.esp2light,on,2025-12-22T10:07:30.808Z
light.esp2light,off,2025-12-22T10:18:50.759Z
light.esp2light,on,2025-12-22T10:22:24.805Z
light.esp2light,off,2025-12-22T10:23:03.735Z
light.esp2light,on,2025-12-22T10:31:05.062Z
light.esp2light,off,2025-12-22T10:33:50.194Z
light.esp2light,on,2025-12-22T10:35:26.817Z
light.esp2light,off,2025-12-22T10:39:37.735Z
light.esp2light,on,2025-12-22T10:45:05.839Z
light.esp2light,off,2025-12-22T10:46:06.744Z
light.esp2light,on,2025-12-22T11:01:48.815Z
light.esp2light,off,2025-12-22T11:01:50.918Z
light.esp2light,on,2025-12-22T11:06:20.837Z
light.esp2light,off,2025-12-22T11:11:55.752Z
light.esp2light,on,2025-12-22T11:18:32.806Z
light.esp2light,off,2025-12-22T11:24:43.767Z
light.esp2light,on,2025-12-22T11:28:04.800Z
light.esp2light,off,2025-12-22T11:28:46.754Z
light.esp2light,on,2025-12-22T11:31:28.816Z
light.esp2light,off,2025-12-22T11:34:45.796Z
light.esp2light,on,2025-12-22T11:35:20.810Z
light.esp2light,off,2025-12-22T11:35:36.746Z
light.esp2light,on,2025-12-22T11:37:21.818Z
light.esp2light,off,2025-12-22T11:38:30.754Z
light.esp2light,on,2025-12-22T11:39:35.820Z
light.esp2light,off,2025-12-22T11:40:09.797Z
light.esp2light,on,2025-12-22T11:41:00.810Z
light.esp2light,off,2025-12-22T12:00:12.746Z
light.esp2light,on,2025-12-22T12:02:58.827Z
light.esp2light,off,2025-12-22T12:06:25.748Z
light.esp2light,on,2025-12-22T12:09:09.806Z
light.esp2light,off,2025-12-22T12:13:27.743Z
light.esp2light,on,2025-12-22T12:13:32.814Z
light.esp2light,off,2025-12-22T12:15:44.753Z
light.esp2light,on,2025-12-22T12:22:09.821Z
light.esp2light,off,2025-12-22T12:23:05.745Z
light.esp2light,on,2025-12-22T12:24:41.808Z
light.esp2light,off,2025-12-22T12:32:54.818Z
light.esp2light,on,2025-12-22T12:34:22.827Z
light.esp2light,off,2025-12-22T12:35:37.810Z
light.esp2light,on,2025-12-22T12:37:38.920Z
light.esp2light,off,2025-12-22T12:41:39.749Z
light.esp2light,on,2025-12-22T12:43:42.805Z
light.esp2light,off,2025-12-22T12:49:03.740Z
light.esp2light,on,2025-12-22T12:50:51.811Z
light.esp2light,off,2025-12-22T12:52:46.762Z
light.esp2light,on,2025-12-22T12:54:14.812Z
light.esp2light,off,2025-12-22T12:55:29.761Z
light.esp2light,on,2025-12-22T12:56:14.818Z
light.esp2light,off,2025-12-22T13:03:06.758Z
light.esp2light,on,2025-12-22T13:03:36.815Z
light.esp2light,off,2025-12-22T13:07:57.770Z
light.esp2light,on,2025-12-22T13:09:49.834Z
light.esp2light,off,2025-12-22T13:15:57.759Z
light.esp2light,on,2025-12-22T13:22:01.809Z
light.esp2light,off,2025-12-22T13:28:16.755Z
light.esp2light,on,2025-12-22T13:29:15.833Z
light.esp2light,off,2025-12-22T13:34:45.764Z
light.esp2light,on,2025-12-22T13:42:00.827Z
light.esp2light,off,2025-12-22T13:42:57.763Z
light.esp2light,on,2025-12-22T13:44:11.838Z
light.esp2light,off,2025-12-22T13:49:24.745Z
light.esp2light,on,2025-12-22T13:54:50.813Z
light.esp2light,off,2025-12-22T13:55:30.756Z
light.esp2light,on,2025-12-22T14:02:28.831Z
light.esp2light,off,2025-12-22T14:03:52.744Z
light.esp2light,on,2025-12-22T14:04:49.861Z
light.esp2light,off,2025-12-22T14:05:08.741Z
light.esp2light,on,2025-12-22T14:06:31.813Z
light.esp2light,off,2025-12-22T14:09:20.754Z
light.esp2light,on,2025-12-22T14:13:34.820Z
light.esp2light,off,2025-12-22T14:16:26.789Z
light.esp2light,on,2025-12-22T14:17:49.807Z
light.esp2light,off,2025-12-22T14:18:02.733Z
light.esp2light,on,2025-12-22T14:19:07.805Z
light.esp2light,off,2025-12-22T14:20:11.739Z
light.esp2light,on,2025-12-22T14:20:53.836Z
light.esp2light,off,2025-12-22T14:29:47.754Z
light.esp2light,on,2025-12-22T14:33:11.820Z
light.esp2light,off,2025-12-22T14:37:02.753Z
light.esp2light,on,2025-12-22T14:37:50.836Z
light.esp2light,off,2025-12-22T14:41:37.764Z
light.esp2light,on,2025-12-22T14:41:47.819Z
light.esp2light,off,2025-12-22T14:44:10.771Z
light.esp2light,on,2025-12-22T14:45:53.827Z
light.esp2light,off,2025-12-22T14:48:22.755Z
light.esp2light,on,2025-12-22T14:52:07.804Z
light.esp2light,off,2025-12-22T14:54:31.780Z
light.esp2light,on,2025-12-22T14:55:52.826Z
light.esp2light,off,2025-12-22T14:57:48.740Z
light.esp2light,on,2025-12-22T14:57:58.815Z
light.esp2light,off,2025-12-22T15:02:49.757Z
light.esp2light,on,2025-12-22T15:03:26.805Z
light.esp2light,off,2025-12-22T15:17:18.767Z
light.esp2light,on,2025-12-22T15:19:10.846Z
light.esp2light,off,2025-12-22T15:22:14.760Z
light.esp2light,on,2025-12-22T15:22:28.814Z
light.esp2light,off,2025-12-22T15:27:24.741Z
light.esp2light,on,2025-12-22T15:33:49.825Z
light.esp2light,off,2025-12-22T15:34:17.751Z
light.esp2light,on,2025-12-22T15:35:26.867Z
light.esp2light,off,2025-12-22T15:48:19.746Z
light.esp2light,on,2025-12-22T15:50:06.882Z
light.esp2light,off,2025-12-22T15:55:18.733Z
light.esp2light,on,2025-12-22T15:55:35.810Z
light.esp2light,off,2025-12-22T15:55:46.742Z
light.esp2light,on,2025-12-22T15:57:13.833Z
light.esp2light,off,2025-12-22T15:57:40.774Z
light.esp2light,on,2025-12-22T16:06:26.815Z
light.esp2light,off,2025-12-22T16:08:48.759Z
light.esp2light,on,2025-12-22T16:12:17.837Z
light.esp2light,off,2025-12-22T16:20:13.756Z
light.esp2light,on,2025-12-22T16:25:49.815Z
light.esp2light,off,2025-12-22T16:30:42.765Z
light.esp2light,on,2025-12-22T16:37:06.832Z
light.esp2light,off,2025-12-22T16:41:14.802Z
light.esp2light,on,2025-12-22T16:42:12.818Z
light.esp2light,off,2025-12-22T16:43:28.812Z
light.esp2light,on,2025-12-22T16:44:26.819Z
light.esp2light,off,2025-12-22T16:47:13.790Z
light.esp2light,on,2025-12-22T17:04:17.829Z
light.esp2light,off,2025-12-22T17:04:44.758Z
light.esp2light,on,2025-12-22T17:05:00.828Z
light.esp2light,off,2025-12-22T17:05:55.748Z
light.esp2light,on,2025-12-22T17:11:09.815Z
light.esp2light,off,2025-12-22T17:11:59.748Z
light.esp2light,on,2025-12-22T17:15:17.810Z
light.esp2light,off,2025-12-22T17:17:49.766Z
light.esp2light,on,2025-12-22T17:19:07.802Z
light.esp2light,off,2025-12-22T17:19:40.758Z
light.esp2light,on,2025-12-22T17:29:20.831Z
light.esp2light,off,2025-12-22T17:31:53.749Z
light.esp2light,on,2025-12-22T17:34:08.809Z
light.esp2light,off,2025-12-22T17:39:51.770Z
light.esp2light,on,2025-12-22T17:44:56.806Z
light.esp2light,off,2025-12-22T17:45:20.747Z
light.esp2light,on,2025-12-22T17:50:55.809Z
light.esp2light,off,2025-12-22T17:51:56.750Z
light.esp2light,on,2025-12-22T17:54:23.798Z
light.esp2light,off,2025-12-22T17:55:25.955Z
light.esp2light,on,2025-12-22T17:58:37.823Z
light.esp2light,off,2025-12-22T18:01:10.744Z
light.esp2light,on,2025-12-22T18:07:34.845Z
light.esp2light,off,2025-12-22T18:12:16.761Z
light.esp2light,on,2025-12-22T18:14:47.817Z
light.esp2light,off,2025-12-22T18:15:47.740Z
light.esp2light,on,2025-12-22T18:18:05.837Z
light.esp2light,off,2025-12-22T18:21:18.761Z
light.esp2light,on,2025-12-22T18:37:26.821Z
light.esp2light,off,2025-12-22T18:40:14.740Z
light.esp2light,on,2025-12-22T18:40:58.840Z
light.esp2light,off,2025-12-22T18:44:19.760Z
light.esp2light,on,2025-12-22T18:44:48.837Z
light.esp2light,off,2025-12-22T18:46:39.751Z
light.esp2light,on,2025-12-22T18:46:41.818Z
light.esp2light,off,2025-12-22T18:48:22.750Z
light.esp2light,on,2025-12-22T19:02:18.822Z
light.esp2light,off,2025-12-22T19:03:23.765Z
light.esp2light,on,2025-12-22T19:07:44.817Z
light.esp2light,off,2025-12-22T19:15:52.748Z
light.esp2light,on,2025-12-22T19:23:31.813Z
light.esp2light,off,2025-12-22T19:24:30.745Z
light.esp2light,on,2025-12-22T19:25:33.824Z
light.esp2light,off,2025-12-22T19:25:38.743Z
light.esp2light,on,2025-12-22T19:27:19.813Z
light.esp2light,off,2025-12-22T19:35:51.754Z
light.esp2light,on,2025-12-22T19:37:40.841Z
light.esp2light,off,2025-12-22T19:37:55.752Z
light.esp2light,on,2025-12-22T19:40:28.819Z
light.esp2light,off,2025-12-22T19:42:56.771Z
light.esp2light,on,2025-12-22T19:44:29.829Z
light.esp2light,off,2025-12-22T19:47:26.110Z
light.esp2light,on,2025-12-22T19:50:29.917Z
light.esp2light,off,2025-12-22T19:50:51.118Z
light.esp2light,on,2025-12-22T19:52:05.817Z
light.esp2light,off,2025-12-22T19:53:44.745Z
light.esp2light,on,2025-12-22T19:54:47.816Z
light.esp2light,off,2025-12-22T19:55:37.748Z
light.esp2light,on,2025-12-22T19:56:51.824Z
light.esp2light,off,2025-12-22T20:00:12.757Z
light.esp2light,on,2025-12-22T20:07:53.816Z
light.esp2light,off,2025-12-22T20:14:05.764Z
light.esp2light,on,2025-12-22T20:16:55.832Z
light.esp2light,off,2025-12-22T20:25:32.750Z
light.esp2light,on,2025-12-22T20:26:44.808Z
light.esp2light,off,2025-12-22T20:27:58.748Z
light.esp2light,on,2025-12-22T20:29:39.814Z
light.esp2light,off,2025-12-22T20:33:47.739Z
light.esp2light,on,2025-12-22T20:35:17.814Z
light.esp2light,off,2025-12-22T20:35:19.912Z
light.esp2light,on,2025-12-22T20:36:51.836Z
light.esp2light,off,2025-12-22T20:37:30.738Z
light.esp2light,on,2025-12-22T20:38:02.815Z
light.esp2light,off,2025-12-22T20:38:59.734Z
light.esp2light,on,2025-12-22T20:40:03.880Z
light.esp2light,off,2025-12-22T20:48:09.764Z
light.esp2light,on,2025-12-22T20:50:12.809Z
light.esp2light,off,2025-12-22T21:02:23.771Z
light.esp2light,on,2025-12-22T21:04:13.817Z
light.esp2light,off,2025-12-22T21:06:57.743Z
light.esp2light,on,2025-12-22T21:07:16.823Z
light.esp2light,off,2025-12-22T21:08:23.757Z
light.esp2light,on,2025-12-22T21:11:31.822Z
light.esp2light,off,2025-12-22T21:15:21.762Z
light.esp2light,on,2025-12-22T21:16:18.819Z
light.esp2light,off,2025-12-22T21:18:20.771Z
light.esp2light,on,2025-12-22T21:19:28.805Z
light.esp2light,off,2025-12-22T21:23:11.768Z
light.esp2light,on,2025-12-22T21:24:50.835Z
light.esp2light,off,2025-12-22T21:27:51.745Z
light.esp2light,on,2025-12-22T21:29:20.798Z
light.esp2light,off,2025-12-22T21:32:20.746Z
light.esp2light,on,2025-12-22T21:32:38.823Z
light.esp2light,off,2025-12-22T21:35:06.754Z
light.esp2light,on,2025-12-22T21:36:01.822Z
light.esp2light,off,2025-12-22T21:39:10.753Z
light.esp2light,on,2025-12-22T21:46:27.806Z
light.esp2light,off,2025-12-22T21:49:24.754Z
light.esp2light,on,2025-12-22T21:50:45.838Z
light.esp2light,off,2025-12-22T21:52:02.750Z
light.esp2light,on,2025-12-22T21:52:09.818Z
light.esp2light,off,2025-12-22T21:53:10.739Z
light.esp2light,on,2025-12-22T21:54:00.818Z
light.esp2light,off,2025-12-22T21:56:22.759Z
light.esp2light,on,2025-12-22T21:58:41.814Z
light.esp3light,off,2025-12-22T10:00:00.000Z
light.esp3light,on,2025-12-22T10:03:39.955Z
light.esp3light,off,2025-12-22T10:04:09.857Z
light.esp3light,on,2025-12-22T10:05:13.902Z
light.esp3light,off,2025-12-22T10:07:04.834Z
light.esp3light,on,2025-12-22T10:09:02.190Z
light.esp3light,off,2025-12-22T10:09:05.833Z
light.esp3light,on,2025-12-22T10:09:08.861Z
light.esp3light,off,2025-12-22T10:11:05.799Z
light.esp3light,on,2025-12-22T10:11:40.878Z
light.esp3light,off,2025-12-22T10:14:37.859Z
light.esp3light,on,2025-12-22T10:17:07.909Z
light.esp3light,off,2025-12-22T10:33:25.848Z
light.esp3light,on,2025-12-22T10:38:16.927Z
light.esp3light,off,2025-12-22T10:41:08.830Z
light.esp3light,on,2025-12-22T10:45:09.985Z
light.esp3light,off,2025-12-22T10:46:22.836Z
light.esp3light,on,2025-12-22T11:01:06.896Z
light.esp3light,off,2025-12-22T11:03:45.786Z
light.esp3light,on,2025-12-22T11:08:13.882Z
light.esp3light,off,2025-12-22T11:10:32.825Z
light.esp3light,on,2025-12-22T11:15:03.881Z
light.esp3light,off,2025-12-22T11:20:26.800Z
light.esp3light,on,2025-12-22T11:32:46.935Z
light.esp3light,off,2025-12-22T11:33:03.796Z
light.esp3light,on,2025-12-22T11:39:15.885Z
light.esp3light,off,2025-12-22T11:47:21.824Z
light.esp3light,on,2025-12-22T11:48:06.907Z
light.esp3light,off,2025-12-22T11:48:27.805Z
light.esp3light,on,2025-12-22T11:48:28.975Z
light.esp3light,off,2025-12-22T12:00:43.852Z
light.esp3light,on,2025-12-22T12:03:23.870Z
light.esp3light,off,2025-12-22T12:04:22.841Z
light.esp3light,on,2025-12-22T12:07:30.888Z
light.esp3light,off,2025-12-22T12:08:24.818Z
light.esp3light,on,2025-12-22T12:09:52.876Z
light.esp3light,off,2025-12-22T12:13:45.808Z
light.esp3light,on,2025-12-22T12:15:22.874Z
light.esp3light,off,2025-12-22T12:21:17.837Z
light.esp3light,on,2025-12-22T12:23:22.883Z
light.esp3light,off,2025-12-22T12:26:25.041Z
light.esp3light,on,2025-12-22T12:27:44.914Z
light.esp3light,off,2025-12-22T12:29:19.804Z
light.esp3light,on,2025-12-22T12:31:56.870Z
light.esp3light,off,2025-12-22T12:37:19.870Z
light.esp3light,on,2025-12-22T12:39:53.868Z
light.esp3light,off,2025-12-22T12:44:46.789Z
light.esp3light,on,2025-12-22T12:44:58.895Z
light.esp3light,off,2025-12-22T12:46:40.808Z
light.esp3light,on,2025-12-22T12:48:06.895Z
light.esp3light,off,2025-12-22T12:51:01.794Z
light.esp3light,on,2025-12-22T12:58:49.880Z
light.esp3light,off,2025-12-22T12:59:38.856Z
light.esp3light,on,2025-12-22T12:59:39.941Z
light.esp3light,off,2025-12-22T13:05:56.792Z
light.esp3light,on,2025-12-22T13:07:20.908Z
light.esp3light,off,2025-12-22T13:09:57.801Z
light.esp3light,on,2025-12-22T13:14:39.949Z
light.esp3light,off,2025-12-22T13:15:27.791Z
light.esp3light,on,2025-12-22T13:18:03.887Z
light.esp3light,off,2025-12-22T13:23:15.867Z
light.esp3light,on,2025-12-22T13:32:42.885Z
light.esp3light,off,2025-12-22T13:36:15.805Z
light.esp3light,on,2025-12-22T13:40:03.891Z
light.esp3light,off,2025-12-22T13:44:32.840Z
light.esp3light,on,2025-12-22T13:46:55.911Z
light.esp3light,off,2025-12-22T13:49:52.809Z
light.esp3light,on,2025-12-22T13:54:26.928Z
light.esp3light,off,2025-12-22T13:56:27.830Z
light.esp3light,on,2025-12-22T13:58:18.886Z
light.esp3light,off,2025-12-22T13:59:09.808Z
light.esp3light,on,2025-12-22T14:06:22.874Z
light.esp3light,off,2025-12-22T14:23:52.799Z
light.esp3light,on,2025-12-22T14:24:18.936Z
light.esp3light,off,2025-12-22T14:25:49.789Z
light.esp3light,on,2025-12-22T14:32:36.913Z
light.esp3light,off,2025-12-22T14:35:35.825Z
light.esp3light,on,2025-12-22T14:35:50.884Z
light.esp3light,off,2025-12-22T14:39:20.816Z
light.esp3light,on,2025-12-22T14:39:48.903Z
light.esp3light,off,2025-12-22T14:41:17.845Z
light.esp3light,on,2025-12-22T14:42:46.922Z
light.esp3light,off,2025-12-22T14:44:26.803Z
light.esp3light,on,2025-12-22T14:47:25.941Z
light.esp3light,off,2025-12-22T14:58:24.829Z
light.esp3light,on,2025-12-22T15:01:00.896Z
light.esp3light,off,2025-12-22T15:01:04.809Z
light.esp3light,on,2025-12-22T15:01:46.890Z
light.esp3light,off,2025-12-22T15:08:30.816Z
light.esp3light,on,2025-12-22T15:09:16.886Z
light.esp3light,off,2025-12-22T15:12:10.837Z
light.esp3light,on,2025-12-22T15:12:45.883Z
light.esp3light,off,2025-12-22T15:13:26.792Z
light.esp3light,on,2025-12-22T15:13:48.883Z
